date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
23/09/16,08:30:14,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2696,,1700,0,4,0,1,3,2,2016920098
23/09/16,08:30:15,MULI FloorPlan,192.168.1.62,Server,setActivity,0,3621,0,,,4,0,1,3,2,2016920099
23/09/16,08:30:36,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4506,,4850,31455,4,0,1,3,2,2016920100
23/09/16,08:30:37,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5731,0,,,4,0,1,3,2,2016920100
23/09/16,08:30:51,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,1469,,1700,0,1,1,,,,2016920101
23/09/16,08:30:52,MULI FloorPlan,192.168.1.62,Server,setActivity,0,2645,0,,,1,1,,,,2016920101
23/09/16,08:31:07,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3636,,4571,29876,4,0,1,3,2,2016920102
23/09/16,08:31:11,MULI FloorPlan,192.168.1.62,Server,setActivity,0,8075,0,,,4,0,1,3,2,2016920102
23/09/16,08:31:27,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,9199,,7001,10,4,0,1,3,2,2016920103
23/09/16,08:31:29,MULI FloorPlan,192.168.1.62,Server,setActivity,0,10416,0,,,4,0,1,3,2,2016920103
23/09/16,08:32:00,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,2151,,,,4,0,1,3,2,2016920104
23/09/16,08:34:17,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,2401,,,,4,0,1,3,2,2016920105
23/09/16,08:34:43,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,11917,,7811,60678,4,0,1,3,2,2016920106
23/09/16,08:34:47,MULI FloorPlan,192.168.1.62,Server,setActivity,0,15400,0,,,4,0,1,3,2,2016920106
23/09/16,08:35:32,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,11612,,8000,14080,4,0,1,3,2,2016920107
23/09/16,08:35:36,MULI FloorPlan,192.168.1.62,Server,setActivity,0,15046,0,,,4,0,1,3,2,2016920107
23/09/16,08:45:37,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1081,,,,4,0,1,3,2,2016920108
23/09/16,08:45:51,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,2065,,,,4,0,1,3,2,2016920109
23/09/16,08:45:53,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1548,,,,2,2,3,,,2016920109
23/09/16,08:47:49,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1528,,,,4,0,1,3,2,2016920110
23/09/16,08:49:40,MULI FloorPlan,82,Server,applyDrawing,99999,6044,,4647,33298,4,0,1,3,2,2016920111
23/09/16,10:25:23,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,7034,,3950,51961,1,1,,,,2016920112
23/09/16,10:25:24,MULI FloorPlan,192.168.1.93,Server,setActivity,28,7987,0,,,1,1,,,,2016920112
23/09/16,10:25:33,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,3817,,3950,41664,1,1,,,,2016920112
23/09/16,10:25:33,MULI FloorPlan,192.168.1.93,Server,setActivity,28,4450,0,,,1,1,,,,2016920112
23/09/16,10:25:51,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,5420,,3950,43068,3,0,1,2,,2016920113
23/09/16,10:25:52,MULI FloorPlan,192.168.1.93,Server,setActivity,28,6370,0,,,3,0,1,2,,2016920113
23/09/16,11:34:42,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,7658,,3455,57577,1,2,,,,2016920114
23/09/16,11:34:42,MULI FloorPlan,192.168.1.93,Server,setActivity,28,8410,0,,,1,2,,,,2016920114
23/09/16,11:34:47,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,2562,,3455,49621,1,2,,,,2016920114
23/09/16,11:34:47,MULI FloorPlan,192.168.1.93,Server,setActivity,28,3059,0,,,1,2,,,,2016920114
23/09/16,11:34:57,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,7406,,4039,44472,1,2,,,,2016920114
23/09/16,11:34:57,MULI FloorPlan,192.168.1.93,Server,setActivity,28,7956,0,,,1,2,,,,2016920114
23/09/16,11:35:03,MULI FloorPlan,192.168.1.93,Server,applyDrawing,28,3386,,4039,49153,1,2,,,,2016920114
23/09/16,11:35:03,MULI FloorPlan,192.168.1.93,Server,setActivity,28,3936,0,,,1,2,,,,2016920114
23/09/16,12:40:18,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,5108,,7370,60385,1,1,,,,2016920115
23/09/16,13:22:39,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,16066,,7370,60385,1,1,,,,2016920116
23/09/16,13:22:43,MULI FloorPlan,192.168.1.62,Server,setActivity,0,20131,0,,,1,1,,,,2016920116
23/09/16,13:22:56,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,8446,,7685,65534,1,2,,,,2016920116
23/09/16,13:22:57,MULI FloorPlan,192.168.1.62,Server,setActivity,0,9506,0,,,1,2,,,,2016920116
23/09/16,13:23:05,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3846,,1700,65534,1,2,,,,2016920116
