date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
07/12/16,09:33:03,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
07/12/16,09:33:05,MULI Pointer,,Server,updateArea,,,,4936,0,1,0,,,,
07/12/16,09:33:06,MULI Pointer,,Server,updateArea,,,,5554,0,1,2,,,,
07/12/16,09:33:55,MULI Pointer,,Server,updateArea,,,,6147,0,1,3,,,,
07/12/16,09:33:58,MULI Pointer,,Server,updateArea,,,,6814,0,1,1,,,,
07/12/16,09:34:51,MULI Pointer,,Server,updateArea,,,,4936,0,1,0,,,,
07/12/16,09:34:51,MULI Pointer,,Server,updateArea,,,,6814,0,1,1,,,,
07/12/16,09:34:51,MULI Pointer,,Server,updateArea,,,,5554,0,1,2,,,,
07/12/16,09:34:51,MULI Pointer,,Server,updateArea,,,,6147,0,1,3,,,,
07/12/16,09:35:16,MULI Pointer,,Server,updateArea,,,,4318,50886,1,0,,,,
07/12/16,09:35:17,MULI Pointer,,Server,updateArea,,,,4318,49601,1,0,,,,
07/12/16,09:35:17,MULI Pointer,,Server,updateArea,,,,4318,48059,1,0,,,,
07/12/16,09:35:20,MULI Pointer,,Server,updateArea,,,,4195,47288,1,0,,,,
07/12/16,09:35:20,MULI Pointer,,Server,updateArea,,,,4047,48316,1,0,,,,
07/12/16,09:35:21,MULI Pointer,,Server,updateArea,,,,3997,47031,1,0,,,,
07/12/16,09:35:32,MULI Pointer,,Server,updateArea,,,,5405,0,1,2,,,,
07/12/16,09:35:33,MULI Pointer,,Server,updateArea,,,,5010,54227,1,2,,,,
07/12/16,09:35:34,MULI Pointer,,Server,updateArea,,,,5010,48573,1,2,,,,
07/12/16,09:35:38,MULI Pointer,,Server,updateArea,,,,5949,8738,1,3,,,,
07/12/16,09:35:38,MULI Pointer,,Server,updateArea,,,,6122,9766,1,3,,,,
07/12/16,09:35:39,MULI Pointer,,Server,updateArea,,,,6443,34952,1,3,,,,
07/12/16,09:35:41,MULI Pointer,,Server,updateArea,,,,5134,34952,1,3,,,,
07/12/16,09:35:46,MULI Pointer,,Server,updateArea,,,,4022,35980,1,3,,,,
07/12/16,09:35:49,MULI Pointer,,Server,updateArea,,,,4392,58596,1,2,,,,
07/12/16,09:35:49,MULI Pointer,,Server,updateArea,,,,4269,59881,1,2,,,,
07/12/16,09:35:51,MULI Pointer,,Server,updateArea,,,,4392,62708,1,2,,,,
07/12/16,09:35:55,MULI Pointer,,Server,updateArea,,,,4022,61166,1,2,,,,
07/12/16,09:35:57,MULI Pointer,,Server,updateArea,,,,3898,61166,1,2,,,,
07/12/16,09:35:57,MULI Pointer,,Server,updateArea,,,,3775,61680,1,2,,,,
07/12/16,09:36:04,MULI Pointer,,Server,updateArea,,,,2935,62451,1,2,,,,
07/12/16,09:36:05,MULI Pointer,,Server,updateArea,,,,3182,62194,1,2,,,,
07/12/16,09:36:07,MULI Pointer,,Server,updateArea,,,,3750,63222,1,2,,,,
07/12/16,09:36:10,MULI Pointer,,Server,updateArea,,,,4047,63222,1,2,,,,
07/12/16,09:36:24,MULI Pointer,,Server,updateArea,,,,4022,57311,1,2,,,,
07/12/16,09:36:24,MULI Pointer,,Server,updateArea,,,,4022,55769,1,2,,,,
07/12/16,09:53:17,MULI Pointer,,Server,updateArea,,,,6616,2570,1,1,,,,
07/12/16,09:53:18,MULI Pointer,,Server,updateArea,,,,5628,26728,1,1,,,,
07/12/16,09:53:18,MULI Pointer,,Server,updateArea,,,,4121,61680,1,1,,,,
07/12/16,09:53:25,MULI Pointer,,Server,updateArea,,,,6468,59881,1,1,,,,
07/12/16,09:53:28,MULI Pointer,,Server,updateArea,,,,2885,59367,1,1,,,,
07/12/16,09:53:32,MULI Pointer,,Server,updateArea,,,,4145,62708,1,1,,,,
07/12/16,09:53:38,MULI Pointer,,Server,updateArea,,,,3651,59881,1,1,,,,
07/12/16,09:53:38,MULI Pointer,,Server,updateArea,,,,4047,54484,1,2,,,,
07/12/16,09:53:38,MULI Pointer,,Server,updateArea,,,,3256,49087,1,1,,,,
07/12/16,09:53:46,MULI Pointer,,Server,updateArea,,,,3256,44461,1,1,,,,
07/12/16,09:53:54,MULI Pointer,,Server,updateArea,,,,3305,37008,1,1,,,,
07/12/16,10:44:25,MULI Pointer,,Server,updateArea,,,,1971,46003,1,3,,,,
07/12/16,10:44:25,MULI Pointer,,Server,updateArea,,,,1922,47288,1,3,,,,
07/12/16,10:44:25,MULI Pointer,,Server,updateArea,,,,1848,49087,1,3,,,,
07/12/16,10:44:31,MULI Pointer,,Server,updateArea,,,,1724,42662,1,3,,,,
07/12/16,10:44:31,MULI Pointer,,Server,updateArea,,,,4096,31097,1,3,,,,
07/12/16,10:44:34,MULI Pointer,,Server,updateArea,,,,3627,55769,1,2,,,,
07/12/16,10:44:34,MULI Pointer,,Server,updateArea,,,,2342,59881,1,2,,,,
07/12/16,10:44:34,MULI Pointer,,Server,updateArea,,,,2218,60395,1,2,,,,
07/12/16,10:44:35,MULI Pointer,,Server,updateArea,,,,2441,59881,1,2,,,,
07/12/16,10:44:36,MULI Pointer,,Server,updateArea,,,,3602,59881,1,2,,,,
07/12/16,10:44:39,MULI Pointer,,Server,updateArea,,,,1700,63736,1,0,,,,
07/12/16,10:44:40,MULI Pointer,,Server,updateArea,,,,1700,65021,1,0,,,,
07/12/16,10:56:52,MULI Pointer,,Server,updateArea,,,,3972,45489,1,0,,,,
07/12/16,11:47:54,MULI Pointer,,Server,updateArea,,,,3454,59881,1,2,,,,
07/12/16,11:47:55,MULI Pointer,,Server,updateArea,,,,1700,59367,1,2,,,,
07/12/16,11:47:57,MULI Pointer,,Server,updateArea,,,,6492,58082,1,2,,,,
07/12/16,11:47:59,MULI Pointer,,Server,updateArea,,,,3281,43433,1,2,,,,
07/12/16,11:47:59,MULI Pointer,,Server,updateArea,,,,2984,41891,1,2,,,,
07/12/16,11:48:02,MULI Pointer,,Server,updateArea,,,,2960,43690,1,2,,,,
07/12/16,11:48:03,MULI Pointer,,Server,updateArea,,,,3404,54484,1,2,,,,
07/12/16,11:48:04,MULI Pointer,,Server,updateArea,,,,3528,55512,1,2,,,,
07/12/16,11:48:06,MULI Pointer,,Server,updateArea,,,,5134,4626,1,0,,,,
07/12/16,11:48:07,MULI Pointer,,Server,updateArea,,,,4837,63479,1,0,,,,
07/12/16,11:48:09,MULI Pointer,,Server,updateArea,,,,5331,64250,1,0,,,,
07/12/16,11:48:10,MULI Pointer,,Server,updateArea,,,,5677,36751,1,0,,,,
07/12/16,11:48:11,MULI Pointer,,Server,updateArea,,,,4071,41891,1,0,,,,
07/12/16,11:48:11,MULI Pointer,,Server,updateArea,,,,3948,41891,1,0,,,,
07/12/16,11:48:12,MULI Pointer,,Server,updateArea,,,,7160,45489,1,0,,,,
07/12/16,11:48:12,MULI Pointer,,Server,updateArea,,,,6789,47802,1,0,,,,
07/12/16,11:48:13,MULI Pointer,,Server,updateArea,,,,6665,48059,1,0,,,,
07/12/16,11:48:13,MULI Pointer,,Server,updateArea,,,,6542,49344,1,0,,,,
07/12/16,11:48:13,MULI Pointer,,Server,updateArea,,,,7209,47545,1,0,,,,
07/12/16,11:48:18,MULI Pointer,,Server,updateArea,,,,4318,0,1,3,,,,
07/12/16,11:48:19,MULI Pointer,,Server,updateArea,,,,4615,14135,1,3,,,,
07/12/16,11:48:19,MULI Pointer,,Server,updateArea,,,,5628,52685,1,3,,,,
07/12/16,11:48:20,MULI Pointer,,Server,updateArea,,,,5727,64764,1,3,,,,
07/12/16,11:48:21,MULI Pointer,,Server,updateArea,,,,4615,16705,1,3,,,,
07/12/16,11:48:21,MULI Pointer,,Server,updateArea,,,,4541,19532,1,3,,,,
07/12/16,11:48:42,MULI Pointer,,Server,updateArea,,,,4516,20817,1,3,,,,
07/12/16,11:48:43,MULI Pointer,,Server,updateArea,,,,4343,29555,1,3,,,,
07/12/16,11:48:43,MULI Pointer,,Server,updateArea,,,,4343,30840,1,3,,,,
07/12/16,11:48:45,MULI Pointer,,Server,updateArea,,,,4467,32125,1,3,,,,
07/12/16,11:48:45,MULI Pointer,,Server,updateArea,,,,4541,33667,1,3,,,,
07/12/16,12:06:13,MULI Pointer,,Server,updateArea,,,,1798,63993,1,0,,,,
07/12/16,12:06:20,MULI Pointer,,Server,updateArea,,,,7481,65535,1,0,,,,
07/12/16,12:06:20,MULI Pointer,,Server,updateArea,,,,7580,64250,1,0,,,,
07/12/16,12:06:25,MULI Pointer,,Server,updateArea,,,,4442,16705,1,3,,,,
07/12/16,12:06:25,MULI Pointer,,Server,updateArea,,,,4244,8995,1,3,,,,
07/12/16,12:06:33,MULI Pointer,,Server,updateArea,,,,3997,33924,1,3,,,,
07/12/16,12:10:45,MULI Pointer,,Server,updateArea,,,,2465,57311,1,2,,,,
07/12/16,12:10:45,MULI Pointer,,Server,updateArea,,,,2317,57825,1,2,,,,
07/12/16,12:10:45,MULI Pointer,,Server,updateArea,,,,2194,58596,1,2,,,,
07/12/16,12:10:45,MULI Pointer,,Server,updateArea,,,,2045,59110,1,2,,,,
07/12/16,12:10:46,MULI Pointer,,Server,updateArea,,,,1922,59881,1,2,,,,
07/12/16,12:10:47,MULI Pointer,,Server,updateArea,,,,1774,60909,1,2,,,,
07/12/16,12:10:51,MULI Pointer,,Server,updateArea,,,,1700,62194,1,2,,,,
07/12/16,12:10:51,MULI Pointer,,Server,updateArea,,,,1700,63479,1,2,,,,
07/12/16,12:10:53,MULI Pointer,,Server,updateArea,,,,1798,64250,1,2,,,,
07/12/16,12:10:53,MULI Pointer,,Server,updateArea,,,,1922,62965,1,2,,,,
07/12/16,12:10:54,MULI Pointer,,Server,updateArea,,,,3602,48059,1,2,,,,
07/12/16,12:10:55,MULI Pointer,,Server,updateArea,,,,3800,45232,1,2,,,,
07/12/16,12:10:55,MULI Pointer,,Server,updateArea,,,,3849,43947,1,2,,,,
07/12/16,12:10:57,MULI Pointer,,Server,updateArea,,,,3330,34952,1,1,,,,
07/12/16,12:10:57,MULI Pointer,,Server,updateArea,,,,2540,26214,1,2,,,,
07/12/16,12:10:58,MULI Pointer,,Server,updateArea,,,,2120,3341,1,2,,,,
07/12/16,12:11:06,MULI Pointer,,Server,updateArea,,,,2367,5911,1,2,,,,
07/12/16,12:11:07,MULI Pointer,,Server,updateArea,,,,2811,29555,1,2,,,,
07/12/16,12:11:10,MULI Pointer,,Server,updateArea,,,,4121,34695,1,3,,,,
07/12/16,12:11:11,MULI Pointer,,Server,updateArea,,,,5677,32639,1,3,,,,
07/12/16,12:11:11,MULI Pointer,,Server,updateArea,,,,6888,31868,1,3,,,,
07/12/16,12:11:11,MULI Pointer,,Server,updateArea,,,,7061,32125,1,3,,,,
07/12/16,12:11:12,MULI Pointer,,Server,updateArea,,,,7382,32125,1,3,,,,
07/12/16,12:11:12,MULI Pointer,,Server,updateArea,,,,7505,32125,1,3,,,,
07/12/16,12:11:14,MULI Pointer,,Server,updateArea,,,,7629,31868,1,3,,,,
07/12/16,12:11:16,MULI Pointer,,Server,updateArea,,,,4145,31354,1,3,,,,
07/12/16,12:11:17,MULI Pointer,,Server,updateArea,,,,3997,31354,1,3,,,,
07/12/16,12:32:01,MULI Pointer,,Server,updateArea,,,,2638,43433,1,2,,,,
07/12/16,12:32:02,MULI Pointer,,Server,updateArea,,,,3380,55512,1,2,,,,
07/12/16,12:32:13,MULI Pointer,,Server,updateArea,,,,5331,42662,1,0,,,,
07/12/16,14:06:25,MULI Pointer,,Server,updateArea,,,,4071,41634,1,3,,,,
07/12/16,16:00:07,MULI Pointer,,Server,updateArea,,,,4145,60909,1,1,,,,
07/12/16,16:15:10,MULI Pointer,,Server,updateArea,,,,5208,34438,1,0,,,,
07/12/16,16:15:10,MULI Pointer,,Server,updateArea,,,,5232,43176,1,0,,,,
07/12/16,16:15:11,MULI Pointer,,Server,updateArea,,,,4071,34695,1,3,,,,
07/12/16,16:15:11,MULI Pointer,,Server,updateArea,,,,4664,34181,1,3,,,,
07/12/16,16:15:12,MULI Pointer,,Server,updateArea,,,,4318,46260,1,2,,,,
07/12/16,16:15:13,MULI Pointer,,Server,updateArea,,,,4442,57311,1,1,,,,
07/12/16,16:15:13,MULI Pointer,,Server,updateArea,,,,3997,48830,1,2,,,,
07/12/16,16:15:14,MULI Pointer,,Server,updateArea,,,,4294,60138,1,1,,,,
07/12/16,16:15:15,MULI Pointer,,Server,updateArea,,,,5331,49344,1,0,,,,
07/12/16,16:15:15,MULI Pointer,,Server,updateArea,,,,4714,36751,1,3,,,,
07/12/16,16:15:16,MULI Pointer,,Server,updateArea,,,,4615,39064,1,3,,,,
07/12/16,16:15:23,MULI Pointer,,Server,updateArea,,,,4244,61423,1,1,,,,
07/12/16,16:15:26,MULI Pointer,,Server,updateArea,,,,5282,54227,1,0,,,,
07/12/16,16:15:27,MULI Pointer,,Server,updateArea,,,,5331,58339,1,0,,,,
