date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
21/03/17,08:39:52,MULI Pointer,192.168.1.90,Server,removeDrawing,,2298,,,,4,0,1,3,2,
21/03/17,08:40:02,MULI Pointer,192.168.1.90,Server,removeDrawing,,1161,,,,4,0,1,3,2,
21/03/17,08:40:07,MULI Pointer,192.168.1.90,Server,removeDrawing,,1047,,,,1,2,,,,
21/03/17,08:44:04,MULI Pointer,192.168.1.90,Server,removeDrawing,,1216,,,,4,0,1,3,2,
21/03/17,08:44:18,MULI Pointer,192.168.1.90,Server,applyDrawing,,1269,,8000,57616,2,2,3,,,
21/03/17,08:44:18,MULI Pointer,192.168.1.90,Server,setActivity,,1615,0,,,2,2,3,,,
21/03/17,08:44:21,MULI Pointer,192.168.1.90,Server,setActivity,,1450,3,,,2,2,3,,,
21/03/17,08:44:49,MULI Pointer,192.168.1.90,Server,removeDrawing,,1259,,,,4,0,1,3,2,
21/03/17,08:49:23,MULI Pointer,192.168.1.90,Server,applyDrawing,,4817,,5096,0,2,2,3,,,
21/03/17,08:49:23,MULI Pointer,192.168.1.90,Server,setActivity,,4828,0,,,2,2,3,,,
21/03/17,08:49:25,MULI Pointer,192.168.1.90,Server,applyDrawing,,1353,,5096,0,2,2,3,,,
21/03/17,08:49:34,MULI Pointer,192.168.1.90,Server,applyDrawing,,1854,,5096,41447,2,2,3,,,
21/03/17,08:49:35,MULI Pointer,192.168.1.90,Server,setActivity,,2352,0,,,2,2,3,,,
21/03/17,08:49:48,MULI Pointer,192.168.1.90,Server,setActivity,,1367,0,,,2,2,3,,,
21/03/17,08:51:04,MULI Pointer,192.168.1.90,Server,applyDrawing,,2987,,4546,35926,4,0,1,3,2,
21/03/17,08:51:04,MULI Pointer,192.168.1.90,Server,setActivity,,3449,0,,,4,0,1,3,2,
21/03/17,08:52:57,MULI Pointer,192.168.1.90,Server,removeDrawing,,1152,,,,4,0,1,3,2,
21/03/17,08:54:15,MULI Pointer,192.168.1.90,Server,removeDrawing,,1022,,,,4,0,1,3,2,
21/03/17,08:54:31,MULI Pointer,192.168.1.90,Server,applyDrawing,,3819,,4394,22321,4,0,1,3,2,
21/03/17,08:54:31,MULI Pointer,192.168.1.90,Server,setActivity,,4273,0,,,4,0,1,3,2,
21/03/17,08:54:39,MULI Pointer,192.168.1.90,Server,removeDrawing,,1201,,,,4,0,1,3,2,
21/03/17,08:54:44,MULI Pointer,192.168.1.90,Server,applyDrawing,,4257,,4091,36124,4,0,1,3,2,
21/03/17,08:54:45,MULI Pointer,192.168.1.90,Server,setActivity,,5200,0,,,4,0,1,3,2,
21/03/17,08:54:47,MULI Pointer,192.168.1.90,Server,applyDrawing,,1352,,4091,25279,4,0,1,3,2,
21/03/17,08:54:47,MULI Pointer,192.168.1.90,Server,setActivity,,1716,0,,,4,0,1,3,2,
21/03/17,10:54:03,MULI Pointer,192.168.1.37,Server,applyDrawing,,6960,,6486,54121,1,0,,,,
21/03/17,10:54:10,MULI Pointer,192.168.1.37,Server,setActivity,,14265,0,,,1,0,,,,
21/03/17,15:30:40,MULI Pointer,192.168.1.62,Server,applyDrawing,,13276,,6115,10,1,2,,,,
21/03/17,15:30:43,MULI Pointer,192.168.1.62,Server,setActivity,,16506,1,,,1,2,,,,
21/03/17,15:30:54,MULI Pointer,192.168.1.62,Server,applyDrawing,,5176,,6115,61204,1,2,,,,
21/03/17,15:31:03,MULI Pointer,192.168.1.62,Server,applyDrawing,,13678,,6115,46198,1,2,,,,
21/03/17,16:41:57,MULI Pointer,192.168.1.62,Server,applyDrawing,,7130,,6115,46198,1,2,,,,
21/03/17,16:42:28,MULI Pointer,192.168.1.62,Server,applyDrawing,,11002,,6115,46198,1,2,,,,
21/03/17,16:42:40,MULI Pointer,192.168.1.62,Server,setActivity,,6194,0,,,1,2,,,,
21/03/17,16:42:40,MULI Pointer,192.168.1.62,Server,applyDrawing,,11,,6115,46198,1,2,,,,
21/03/17,16:42:40,MULI Pointer,192.168.1.62,Server,setActivity,,207,4,,,1,2,,,,
21/03/17,16:42:46,MULI Pointer,192.168.1.62,Server,applyDrawing,,4890,,1700,26716,1,2,,,,
21/03/17,16:43:25,MULI Pointer,192.168.1.62,Server,applyDrawing,,6608,,1700,26716,1,2,,,,
