date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
09/02/17,09:02:10,MULI Pointer,192.168.1.62,Server,applyDrawing,,382485,,3786,51200,4,0,1,3,2,
09/02/17,09:02:11,MULI Pointer,192.168.1.62,Server,setActivity,,383249,0,,,4,0,1,3,2,
09/02/17,09:02:14,MULI Pointer,192.168.1.62,Server,removeDrawing,,525,,,,4,0,1,3,2,
09/02/17,09:02:41,MULI Pointer,192.168.1.62,Server,removeDrawing,,776,,,,1,3,,,,
09/02/17,09:02:45,MULI Pointer,192.168.1.62,Server,removeDrawing,,1151,,,,4,0,1,3,2,
09/02/17,09:02:54,MULI Pointer,192.168.1.62,Server,applyDrawing,,3024,,4900,51727,4,0,1,3,2,
09/02/17,09:02:54,MULI Pointer,192.168.1.62,Server,setActivity,,3505,0,,,4,0,1,3,2,
09/02/17,09:04:10,MULI Pointer,192.168.1.62,Server,applyDrawing,,4759,,2293,51727,1,1,,,,
09/02/17,09:04:10,MULI Pointer,192.168.1.62,Server,setActivity,,5019,0,,,1,1,,,,
09/02/17,09:08:43,MULI Pointer,,Server,updateArea,,,,6888,35980,1,0,,,,
09/02/17,09:08:44,MULI Pointer,,Server,updateArea,,,,2515,37779,1,1,,,,
09/02/17,09:08:44,MULI Pointer,,Server,updateArea,,,,7802,64764,1,2,,,,
09/02/17,09:08:44,MULI Pointer,,Server,updateArea,,,,2317,60395,1,3,,,,
09/02/17,09:09:11,MULI Pointer,,Server,updateArea,,,,7135,61423,1,2,,,,
09/02/17,09:09:12,MULI Pointer,,Server,updateArea,,,,3997,37265,1,2,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,3256,34438,1,1,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,3330,33153,1,1,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,4516,43947,1,0,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,3355,36237,1,1,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,4541,34438,1,0,,,,
09/02/17,09:09:13,MULI Pointer,,Server,updateArea,,,,3380,38036,1,1,,,,
09/02/17,09:09:14,MULI Pointer,,Server,updateArea,,,,4442,32639,1,0,,,,
09/02/17,09:09:15,MULI Pointer,,Server,updateArea,,,,3552,30326,1,3,,,,
09/02/17,09:09:15,MULI Pointer,,Server,updateArea,,,,4294,31354,1,0,,,,
09/02/17,09:09:16,MULI Pointer,,Server,updateArea,,,,3528,38036,1,1,,,,
09/02/17,09:09:16,MULI Pointer,,Server,updateArea,,,,4145,37265,1,2,,,,
09/02/17,09:09:19,MULI Pointer,,Server,updateArea,,,,3651,38036,1,1,,,,
09/02/17,09:09:19,MULI Pointer,,Server,updateArea,,,,4269,37265,1,2,,,,
09/02/17,09:09:20,MULI Pointer,,Server,updateArea,,,,3775,37779,1,1,,,,
09/02/17,09:09:20,MULI Pointer,,Server,updateArea,,,,4392,36751,1,2,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,3972,39064,1,1,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,4565,38036,1,2,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,3824,33153,1,3,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,4615,33924,1,0,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,4195,41377,1,1,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,4788,40092,1,2,,,,
09/02/17,09:09:22,MULI Pointer,,Server,updateArea,,,,4022,34952,1,3,,,,
09/02/17,09:09:23,MULI Pointer,,Server,updateArea,,,,4071,41120,1,1,,,,
09/02/17,09:09:23,MULI Pointer,,Server,updateArea,,,,4664,40092,1,2,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4516,32639,1,0,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4664,38550,1,2,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4442,30840,1,0,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4664,35466,1,2,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4318,29555,1,0,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4195,28527,1,0,,,,
09/02/17,09:09:27,MULI Pointer,,Server,updateArea,,,,4565,33667,1,2,,,,
09/02/17,09:09:29,MULI Pointer,,Server,updateArea,,,,3898,34438,1,3,,,,
09/02/17,09:09:29,MULI Pointer,,Server,updateArea,,,,4467,34952,1,2,,,,
09/02/17,09:09:30,MULI Pointer,,Server,updateArea,,,,3972,40349,1,1,,,,
09/02/17,09:09:30,MULI Pointer,,Server,updateArea,,,,4343,34952,1,2,,,,
09/02/17,09:09:30,MULI Pointer,,Server,updateArea,,,,3775,33924,1,3,,,,
09/02/17,09:09:38,MULI Pointer,192.168.1.62,Server,removeDrawing,,1730,,,,4,0,1,3,2,
09/02/17,09:09:47,MULI Pointer,,Server,updateArea,,,,3651,30326,1,3,,,,
09/02/17,09:09:47,MULI Pointer,,Server,updateArea,,,,3997,24672,1,0,,,,
09/02/17,09:09:47,MULI Pointer,,Server,updateArea,,,,3824,35980,1,1,,,,
09/02/17,09:09:47,MULI Pointer,,Server,updateArea,,,,4244,30840,1,2,,,,
09/02/17,09:11:29,MULI Pointer,1,Server,setLight,,,,1700,0,1,0,,,,
09/02/17,09:11:32,MULI Pointer,1,Server,setLight,,,,7950,64250,1,2,,,,
09/02/17,09:11:33,MULI Pointer,1,Server,setLight,,,,7950,64250,1,0,,,,
09/02/17,09:11:35,MULI Pointer,1,Server,setLight,,,,7950,64250,1,1,,,,
09/02/17,09:11:40,MULI Pointer,1,Server,setLight,,,,7950,64250,1,3,,,,
09/02/17,09:18:47,MULI Pointer,,Server,updateArea,,,,3972,27756,1,0,,,,
09/02/17,09:18:47,MULI Pointer,,Server,updateArea,,,,3775,39064,1,1,,,,
09/02/17,09:18:47,MULI Pointer,,Server,updateArea,,,,4170,34181,1,2,,,,
09/02/17,09:18:47,MULI Pointer,,Server,updateArea,,,,3602,32896,1,3,,,,
09/02/17,09:19:00,MULI Pointer,,Server,updateArea,,,,3923,39064,1,1,,,,
09/02/17,09:19:00,MULI Pointer,,Server,updateArea,,,,4294,33667,1,2,,,,
09/02/17,09:19:03,MULI Pointer,,Server,updateArea,,,,4071,27756,1,0,,,,
09/02/17,09:19:03,MULI Pointer,,Server,updateArea,,,,3725,32896,1,3,,,,
09/02/17,09:19:03,MULI Pointer,,Server,updateArea,,,,4442,28270,1,0,,,,
09/02/17,09:19:03,MULI Pointer,,Server,updateArea,,,,4343,39578,1,1,,,,
09/02/17,09:19:03,MULI Pointer,,Server,updateArea,,,,4096,33667,1,2,,,,
09/02/17,09:19:10,MULI Pointer,,Server,updateArea,,,,4145,27756,1,0,,,,
09/02/17,09:19:10,MULI Pointer,,Server,updateArea,,,,4071,39321,1,1,,,,
09/02/17,09:19:10,MULI Pointer,,Server,updateArea,,,,3800,33410,1,2,,,,
09/02/17,09:27:33,MULI Pointer,,Server,updateArea,,,,5652,65535,1,1,,,,
09/02/17,09:27:36,MULI Pointer,,Server,updateArea,,,,5924,0,1,1,,,,
09/02/17,09:27:39,MULI Pointer,,Server,updateArea,,,,4121,41891,1,1,,,,
09/02/17,09:27:39,MULI Pointer,,Server,updateArea,,,,4071,40092,1,1,,,,
09/02/17,09:41:01,MULI Pointer,,Server,updateArea,,,,4022,27499,1,0,,,,
09/02/17,11:04:31,MULI Pointer,,Server,updateArea,,,,2638,44461,1,2,,,,
09/02/17,11:04:31,MULI Pointer,,Server,updateArea,,,,3972,13107,1,0,,,,
09/02/17,11:04:32,MULI Pointer,,Server,updateArea,,,,6492,55255,1,1,,,,
09/02/17,11:04:41,MULI Pointer,,Server,updateArea,,,,6295,41891,1,0,,,,
09/02/17,11:04:41,MULI Pointer,,Server,updateArea,,,,4590,21074,1,0,,,,
09/02/17,11:04:43,MULI Pointer,,Server,updateArea,,,,3750,38550,1,2,,,,
09/02/17,11:04:43,MULI Pointer,,Server,updateArea,,,,5554,39064,1,3,,,,
09/02/17,11:04:44,MULI Pointer,,Server,updateArea,,,,4145,32896,1,1,,,,
09/02/17,11:04:46,MULI Pointer,,Server,updateArea,,,,6270,51914,1,1,,,,
09/02/17,11:04:47,MULI Pointer,,Server,updateArea,,,,6320,18504,1,3,,,,
09/02/17,11:04:48,MULI Pointer,,Server,updateArea,,,,3256,41377,1,2,,,,
09/02/17,11:04:48,MULI Pointer,,Server,updateArea,,,,4516,19789,1,0,,,,
09/02/17,11:04:48,MULI Pointer,,Server,updateArea,,,,4392,14135,1,0,,,,
09/02/17,11:04:52,MULI Pointer,,Server,updateArea,,,,4096,57568,1,3,,,,
09/02/17,11:04:54,MULI Pointer,,Server,updateArea,,,,6320,50629,1,1,,,,
09/02/17,11:04:54,MULI Pointer,,Server,updateArea,,,,5702,50629,1,1,,,,
09/02/17,11:04:55,MULI Pointer,,Server,updateArea,,,,5554,51400,1,1,,,,
09/02/17,11:05:17,MULI Pointer,,Server,updateArea,,,,4541,35980,1,0,,,,
09/02/17,11:05:19,MULI Pointer,,Server,updateArea,,,,4590,43433,1,0,,,,
09/02/17,11:05:28,MULI Pointer,,Server,updateArea,,,,4022,48573,1,2,,,,
09/02/17,11:05:29,MULI Pointer,,Server,updateArea,,,,4392,51400,1,2,,,,
09/02/17,11:05:29,MULI Pointer,,Server,updateArea,,,,4541,53199,1,2,,,,
09/02/17,11:05:29,MULI Pointer,,Server,updateArea,,,,4689,55769,1,2,,,,
09/02/17,11:05:31,MULI Pointer,,Server,updateArea,,,,5825,57311,1,1,,,,
09/02/17,11:05:32,MULI Pointer,,Server,updateArea,,,,5381,55769,1,0,,,,
09/02/17,11:05:32,MULI Pointer,,Server,updateArea,,,,5949,58339,1,1,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,5455,58082,1,0,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,6097,58596,1,1,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,4862,58339,1,2,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,4244,58339,1,3,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,4936,59624,1,2,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,6196,59881,1,1,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,5727,63736,1,0,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,5850,65021,1,0,,,,
09/02/17,11:05:35,MULI Pointer,,Server,updateArea,,,,5430,54227,1,3,,,,
09/02/17,11:05:36,MULI Pointer,,Server,updateArea,,,,6147,65021,1,0,,,,
09/02/17,11:05:36,MULI Pointer,,Server,updateArea,,,,6344,58596,1,1,,,,
09/02/17,11:05:36,MULI Pointer,,Server,updateArea,,,,5529,62194,1,2,,,,
09/02/17,11:05:36,MULI Pointer,,Server,updateArea,,,,5751,55512,1,3,,,,
09/02/17,11:18:37,MULI Pointer,,Server,updateArea,,,,5356,60909,1,2,,,,
09/02/17,11:18:37,MULI Pointer,,Server,updateArea,,,,5010,46003,1,2,,,,
09/02/17,11:18:37,MULI Pointer,,Server,updateArea,,,,7085,57825,1,2,,,,
09/02/17,11:18:38,MULI Pointer,,Server,updateArea,,,,5603,63222,1,0,,,,
09/02/17,11:18:40,MULI Pointer,,Server,updateArea,,,,2762,59110,1,0,,,,
09/02/17,11:18:47,MULI Pointer,,Server,updateArea,,,,3750,62965,1,3,,,,
09/02/17,11:18:50,MULI Pointer,,Server,updateArea,,,,3874,62451,1,3,,,,
09/02/17,11:18:51,MULI Pointer,,Server,updateArea,,,,4392,60652,1,3,,,,
09/02/17,11:18:51,MULI Pointer,,Server,updateArea,,,,4467,59110,1,3,,,,
09/02/17,11:18:52,MULI Pointer,,Server,updateArea,,,,4047,37265,1,3,,,,
09/02/17,11:18:57,MULI Pointer,,Server,updateArea,,,,3577,51914,1,1,,,,
09/02/17,11:18:57,MULI Pointer,,Server,updateArea,,,,3429,51657,1,1,,,,
09/02/17,11:19:04,MULI Pointer,,Server,updateArea,,,,3256,35980,1,1,,,,
09/02/17,11:19:08,MULI Pointer,,Server,updateArea,,,,2342,36751,1,0,,,,
09/02/17,11:19:11,MULI Pointer,,Server,updateArea,,,,5529,63736,1,0,,,,
09/02/17,11:19:12,MULI Pointer,,Server,updateArea,,,,5405,56026,1,1,,,,
09/02/17,11:19:12,MULI Pointer,,Server,updateArea,,,,6122,55512,1,3,,,,
09/02/17,11:19:13,MULI Pointer,,Server,updateArea,,,,6369,62451,1,2,,,,
09/02/17,11:19:13,MULI Pointer,,Server,updateArea,,,,6245,62451,1,2,,,,
09/02/17,11:19:14,MULI Pointer,,Server,updateArea,,,,6122,63993,1,2,,,,
09/02/17,11:19:14,MULI Pointer,,Server,updateArea,,,,6147,57054,1,3,,,,
09/02/17,11:19:49,MULI Pointer,,Server,updateArea,,,,7061,61937,1,3,,,,
09/02/17,11:19:51,MULI Pointer,,Server,updateArea,,,,6591,55255,1,1,,,,
09/02/17,11:19:51,MULI Pointer,,Server,updateArea,,,,6715,55769,1,1,,,,
09/02/17,11:19:52,MULI Pointer,,Server,updateArea,,,,5801,58082,1,0,,,,
09/02/17,11:19:52,MULI Pointer,,Server,updateArea,,,,6122,58596,1,0,,,,
09/02/17,11:19:52,MULI Pointer,,Server,updateArea,,,,6270,65535,1,2,,,,
09/02/17,11:19:52,MULI Pointer,,Server,updateArea,,,,6245,59110,1,0,,,,
09/02/17,11:20:16,MULI Pointer,,Server,updateArea,,,,7357,57311,1,3,,,,
09/02/17,11:20:17,MULI Pointer,,Server,updateArea,,,,4738,29555,1,1,,,,
09/02/17,11:20:17,MULI Pointer,,Server,updateArea,,,,5134,34181,1,3,,,,
09/02/17,11:20:18,MULI Pointer,,Server,updateArea,,,,5949,61423,1,2,,,,
09/02/17,11:20:19,MULI Pointer,,Server,updateArea,,,,5554,37779,1,0,,,,
09/02/17,11:20:19,MULI Pointer,,Server,updateArea,,,,4961,40092,1,2,,,,
09/02/17,11:20:19,MULI Pointer,,Server,updateArea,,,,5134,32382,1,3,,,,
09/02/17,11:20:20,MULI Pointer,,Server,updateArea,,,,5677,39578,1,0,,,,
09/02/17,11:20:20,MULI Pointer,,Server,updateArea,,,,4664,33924,1,1,,,,
