date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
11/10/16,08:53:29,MULI FloorPlan,192.168.1.62,Server,applyDrawing,82,5473,,4824,27506,4,0,1,3,2,0
11/10/16,09:09:56,MULI FloorPlan,192.168.1.6,Server,applyDrawing,34,4266,,3841,32966,3,0,1,2,,2
11/10/16,09:09:58,MULI FloorPlan,192.168.1.6,Server,setActivity,34,5982,4,,,3,0,1,2,,2
11/10/16,09:15:24,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,5195,,5933,50975,1,1,,,,3
11/10/16,09:15:47,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,28558,,3766,40226,1,1,,,,3
11/10/16,09:15:56,MULI FloorPlan,192.168.1.8,Server,setActivity,67,36551,0,,,1,1,,,,3
11/10/16,09:16:42,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,19353,,3766,23410,1,1,,,,4
11/10/16,09:16:52,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,29839,,3766,29304,1,1,,,,4
11/10/16,09:17:04,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,41748,,6866,29304,1,1,,,,4
11/10/16,09:17:18,MULI FloorPlan,192.168.1.8,Server,setActivity,67,54868,0,,,1,1,,,,4
11/10/16,09:17:22,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,3953,,2666,29304,1,1,,,,4
11/10/16,09:17:32,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,13282,,4016,29304,1,1,,,,4
11/10/16,10:08:20,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,7223,,5480,44004,1,2,,,,5
11/10/16,10:08:21,MULI FloorPlan,192.168.1.88,Server,setActivity,28,7910,0,,,1,2,,,,5
11/10/16,10:08:38,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,4251,,1700,52429,1,2,,,,6
11/10/16,10:08:39,MULI FloorPlan,192.168.1.88,Server,setActivity,28,4836,0,,,1,2,,,,6
11/10/16,10:08:48,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,4504,,4895,54769,1,2,,,,6
11/10/16,10:08:48,MULI FloorPlan,192.168.1.88,Server,setActivity,28,5137,0,,,1,2,,,,6
11/10/16,10:08:55,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,5659,,3950,40728,1,2,,,,6
11/10/16,10:08:56,MULI FloorPlan,192.168.1.88,Server,setActivity,28,6275,0,,,1,2,,,,6
11/10/16,10:09:43,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,5383,,3365,40728,1,2,,,,7
11/10/16,10:09:49,MULI FloorPlan,192.168.1.88,Server,setActivity,28,10917,2,,,1,2,,,,7
11/10/16,10:09:53,MULI FloorPlan,192.168.1.88,Server,setActivity,28,2382,4,,,1,2,,,,7
11/10/16,10:10:00,MULI FloorPlan,192.168.1.88,Server,setActivity,28,5968,0,,,1,2,,,,7
11/10/16,10:10:11,MULI FloorPlan,192.168.1.88,Server,setActivity,28,4753,3,,,1,2,,,,7
11/10/16,10:10:23,MULI FloorPlan,192.168.1.88,Server,setActivity,28,2319,5,,,1,2,,,,8
11/10/16,10:12:25,MULI FloorPlan,192.168.1.88,Server,setActivity,28,3834,5,,,1,2,,,,9
11/10/16,10:12:27,MULI FloorPlan,192.168.1.88,Server,setActivity,28,1131,5,,,1,2,,,,9
11/10/16,10:12:57,MULI FloorPlan,192.168.1.88,Server,setActivity,28,4552,5,,,1,2,,,,10
11/10/16,10:24:28,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,5547,,3365,36048,1,2,,,,11
11/10/16,10:24:29,MULI FloorPlan,192.168.1.88,Server,setActivity,28,6344,0,,,1,2,,,,11
11/10/16,10:42:44,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,2662,,4016,29304,1,1,,,,12
11/10/16,10:42:46,MULI FloorPlan,192.168.1.8,Server,setActivity,67,4677,1,,,1,1,,,,12
11/10/16,10:42:58,MULI FloorPlan,192.168.1.8,Server,setActivity,67,6448,2,,,1,1,,,,12
11/10/16,10:43:11,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,11045,,4016,29304,1,1,,,,12
11/10/16,10:43:19,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,19167,,7867,65534,1,1,,,,12
11/10/16,10:43:20,MULI FloorPlan,192.168.1.8,Server,setActivity,67,20026,1,,,1,1,,,,12
11/10/16,10:43:33,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,6522,,3249,8327,1,1,,,,12
11/10/16,10:43:35,MULI FloorPlan,192.168.1.8,Server,setActivity,67,8249,2,,,1,1,,,,12
11/10/16,10:43:52,MULI FloorPlan,192.168.1.8,Server,setActivity,67,13328,1,,,1,1,,,,12
11/10/16,10:44:19,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,4055,,5750,56523,1,1,,,,13
11/10/16,10:44:29,MULI FloorPlan,192.168.1.8,Server,applyDrawing,67,14094,,5316,32772,1,1,,,,13
