date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
09/12/16,08:49:36,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
09/12/16,08:49:38,MULI Pointer,,Server,updateArea,,,,5504,33153,1,0,,,,
09/12/16,08:49:38,MULI Pointer,,Server,updateArea,,,,4615,0,1,1,,,,
09/12/16,08:49:38,MULI Pointer,,Server,updateArea,,,,3404,51400,1,2,,,,
09/12/16,08:49:39,MULI Pointer,,Server,updateArea,,,,5257,27499,1,3,,,,
09/12/16,08:49:43,MULI Pointer,,Server,updateArea,,,,5504,33153,1,0,,,,
09/12/16,08:49:43,MULI Pointer,,Server,updateArea,,,,4615,0,1,1,,,,
09/12/16,08:49:43,MULI Pointer,,Server,updateArea,,,,3404,51400,1,2,,,,
09/12/16,08:49:43,MULI Pointer,,Server,updateArea,,,,5257,27499,1,3,,,,
09/12/16,08:50:13,MULI Pointer,,Server,updateArea,,,,5504,33153,1,0,,,,
09/12/16,08:50:14,MULI Pointer,,Server,updateArea,,,,4615,0,1,1,,,,
09/12/16,08:50:14,MULI Pointer,,Server,updateArea,,,,3404,51400,1,2,,,,
09/12/16,08:50:14,MULI Pointer,,Server,updateArea,,,,5257,27499,1,3,,,,
09/12/16,08:50:21,MULI Pointer,,Server,updateArea,,,,5504,33153,1,0,,,,
09/12/16,08:50:21,MULI Pointer,,Server,updateArea,,,,4615,0,1,1,,,,
09/12/16,08:50:21,MULI Pointer,,Server,updateArea,,,,3404,51400,1,2,,,,
09/12/16,08:50:21,MULI Pointer,,Server,updateArea,,,,5257,27499,1,3,,,,
09/12/16,08:50:42,MULI Pointer,,Server,updateArea,,,,4664,55512,1,2,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,4812,10537,1,1,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,5331,28784,1,3,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,5628,34695,1,0,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,4985,23901,1,1,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,4911,25186,1,1,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,5331,30069,1,3,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,5554,36237,1,0,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,5356,28527,1,3,,,,
09/12/16,08:50:43,MULI Pointer,,Server,updateArea,,,,4812,22616,1,1,,,,
09/12/16,08:50:44,MULI Pointer,,Server,updateArea,,,,5554,9766,1,3,,,,
09/12/16,08:50:44,MULI Pointer,,Server,updateArea,,,,4738,19532,1,1,,,,
09/12/16,08:50:46,MULI Pointer,,Server,updateArea,,,,5677,8224,1,3,,,,
09/12/16,08:50:47,MULI Pointer,,Server,updateArea,,,,5529,23901,1,3,,,,
09/12/16,08:50:47,MULI Pointer,,Server,updateArea,,,,5405,25957,1,3,,,,
09/12/16,08:50:48,MULI Pointer,,Server,updateArea,,,,5282,27242,1,3,,,,
09/12/16,08:50:48,MULI Pointer,,Server,updateArea,,,,5183,28270,1,3,,,,
