date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
14/02/17,08:27:26,MULI Pointer,,Server,updateArea,,,,2885,10794,1,3,,,,
14/02/17,08:27:26,MULI Pointer,,Server,updateArea,,,,3676,10280,1,1,,,,
14/02/17,08:27:27,MULI Pointer,,Server,updateArea,,,,4442,9766,1,2,,,,
14/02/17,08:27:28,MULI Pointer,,Server,updateArea,,,,5257,8481,1,0,,,,
14/02/17,08:27:37,MULI Pointer,,Server,updateArea,,,,2268,10280,1,3,,,,
14/02/17,08:27:37,MULI Pointer,,Server,updateArea,,,,2935,10280,1,1,,,,
14/02/17,08:27:38,MULI Pointer,,Server,updateArea,,,,3725,10023,1,2,,,,
14/02/17,08:27:39,MULI Pointer,,Server,updateArea,,,,4837,7710,1,0,,,,
14/02/17,08:27:39,MULI Pointer,,Server,updateArea,,,,4541,7710,1,0,,,,
14/02/17,08:27:58,MULI Pointer,,Server,updateArea,,,,3132,30840,1,1,,,,
14/02/17,08:27:58,MULI Pointer,,Server,updateArea,,,,3157,32639,1,1,,,,
14/02/17,08:28:02,MULI Pointer,,Server,updateArea,,,,2885,12079,1,1,,,,
14/02/17,08:28:02,MULI Pointer,,Server,updateArea,,,,2910,10794,1,1,,,,
14/02/17,08:28:08,MULI Pointer,,Server,updateArea,,,,4738,26471,1,0,,,,
14/02/17,08:28:20,MULI Pointer,,Server,updateArea,,,,4343,8995,1,0,,,,
14/02/17,08:28:22,MULI Pointer,,Server,updateArea,,,,4195,33153,1,2,,,,
14/02/17,08:28:24,MULI Pointer,,Server,updateArea,,,,4442,44204,1,2,,,,
14/02/17,08:28:34,MULI Pointer,,Server,updateArea,,,,4145,34695,1,2,,,,
14/02/17,08:28:35,MULI Pointer,,Server,updateArea,,,,3972,26728,1,2,,,,
14/02/17,08:28:35,MULI Pointer,,Server,updateArea,,,,3676,10537,1,2,,,,
14/02/17,08:28:35,MULI Pointer,,Server,updateArea,,,,3676,9252,1,2,,,,
14/02/17,08:28:39,MULI Pointer,,Server,updateArea,,,,2614,45232,1,3,,,,
14/02/17,08:28:43,MULI Pointer,,Server,updateArea,,,,2169,14135,1,3,,,,
14/02/17,08:28:44,MULI Pointer,,Server,updateArea,,,,2120,12593,1,3,,,,
14/02/17,09:10:36,MULI Pointer,,Server,updateArea,,,,4047,14906,1,0,,,,
14/02/17,09:10:45,MULI Pointer,,Server,updateArea,,,,4022,20560,1,0,,,,
14/02/17,09:10:46,MULI Pointer,,Server,updateArea,,,,4071,21845,1,0,,,,
14/02/17,09:10:46,MULI Pointer,,Server,updateArea,,,,3997,23130,1,0,,,,
14/02/17,09:10:46,MULI Pointer,,Server,updateArea,,,,3923,24415,1,0,,,,
14/02/17,09:10:47,MULI Pointer,,Server,updateArea,,,,3800,25957,1,0,,,,
14/02/17,09:10:47,MULI Pointer,,Server,updateArea,,,,3725,27242,1,0,,,,
14/02/17,09:10:47,MULI Pointer,,Server,updateArea,,,,3577,30326,1,0,,,,
14/02/17,09:10:47,MULI Pointer,,Server,updateArea,,,,3478,32125,1,0,,,,
14/02/17,09:10:47,MULI Pointer,,Server,updateArea,,,,3404,33667,1,0,,,,
14/02/17,09:10:48,MULI Pointer,,Server,updateArea,,,,3305,35209,1,0,,,,
14/02/17,09:10:48,MULI Pointer,,Server,updateArea,,,,3207,37265,1,0,,,,
14/02/17,09:10:48,MULI Pointer,,Server,updateArea,,,,3108,39321,1,0,,,,
14/02/17,09:10:48,MULI Pointer,,Server,updateArea,,,,3034,41377,1,0,,,,
14/02/17,09:10:48,MULI Pointer,,Server,updateArea,,,,2960,42919,1,0,,,,
