date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
15/12/16,09:12:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
15/12/16,09:12:22,MULI Pointer,,Server,updateArea,,,,4467,65021,1,0,,,,
15/12/16,09:12:22,MULI Pointer,,Server,updateArea,,,,2885,38293,1,2,,,,
15/12/16,09:12:22,MULI Pointer,,Server,updateArea,,,,5455,46517,1,3,,,,
15/12/16,09:12:26,MULI Pointer,,Server,updateArea,,,,4467,65021,1,0,,,,
15/12/16,09:12:26,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
15/12/16,09:12:26,MULI Pointer,,Server,updateArea,,,,2885,38293,1,2,,,,
15/12/16,09:12:26,MULI Pointer,,Server,updateArea,,,,5455,46517,1,3,,,,
15/12/16,09:44:49,MULI Pointer,,Server,updateArea,,,,5134,56026,1,1,,,,
15/12/16,10:48:54,MULI Pointer,,Server,updateArea,,,,4640,53199,1,1,,,,
15/12/16,10:48:54,MULI Pointer,,Server,updateArea,,,,4516,52685,1,1,,,,
15/12/16,10:48:54,MULI Pointer,,Server,updateArea,,,,4071,51400,1,1,,,,
15/12/16,10:48:54,MULI Pointer,,Server,updateArea,,,,3948,51143,1,1,,,,
15/12/16,10:48:55,MULI Pointer,,Server,updateArea,,,,3824,50372,1,1,,,,
15/12/16,10:48:55,MULI Pointer,,Server,updateArea,,,,3701,50115,1,1,,,,
15/12/16,10:48:56,MULI Pointer,,Server,updateArea,,,,3577,49344,1,1,,,,
15/12/16,10:48:57,MULI Pointer,,Server,updateArea,,,,3454,48830,1,1,,,,
15/12/16,10:48:57,MULI Pointer,,Server,updateArea,,,,3305,48316,1,1,,,,
15/12/16,10:48:57,MULI Pointer,,Server,updateArea,,,,3182,48830,1,1,,,,
15/12/16,10:48:57,MULI Pointer,,Server,updateArea,,,,3058,49601,1,1,,,,
15/12/16,10:48:58,MULI Pointer,,Server,updateArea,,,,3058,48059,1,1,,,,
15/12/16,10:48:59,MULI Pointer,,Server,updateArea,,,,3132,46774,1,1,,,,
15/12/16,10:48:59,MULI Pointer,,Server,updateArea,,,,3380,43947,1,1,,,,
15/12/16,10:48:59,MULI Pointer,,Server,updateArea,,,,3454,42148,1,1,,,,
15/12/16,10:48:59,MULI Pointer,,Server,updateArea,,,,3503,40606,1,1,,,,
15/12/16,10:49:01,MULI Pointer,,Server,updateArea,,,,3478,42662,1,1,,,,
15/12/16,12:46:42,MULI Pointer,,Server,updateArea,,,,3478,31097,1,2,,,,
15/12/16,12:46:55,MULI Pointer,,Server,updateArea,,,,3305,17219,1,2,,,,
15/12/16,12:46:56,MULI Pointer,,Server,updateArea,,,,2737,29555,1,2,,,,
15/12/16,12:47:00,MULI Pointer,,Server,updateArea,,,,3231,24158,1,2,,,,
15/12/16,12:47:01,MULI Pointer,,Server,updateArea,,,,3355,23901,1,2,,,,
15/12/16,12:47:01,MULI Pointer,,Server,updateArea,,,,5356,15163,1,2,,,,
15/12/16,12:47:02,MULI Pointer,,Server,updateArea,,,,7036,7710,1,2,,,,
15/12/16,12:47:03,MULI Pointer,,Server,updateArea,,,,7160,7196,1,2,,,,
15/12/16,12:47:08,MULI Pointer,,Server,updateArea,,,,5405,44975,1,3,,,,
15/12/16,12:47:08,MULI Pointer,,Server,updateArea,,,,5257,42148,1,3,,,,
15/12/16,12:47:09,MULI Pointer,,Server,updateArea,,,,5158,40863,1,3,,,,
15/12/16,12:47:09,MULI Pointer,,Server,updateArea,,,,4615,35980,1,3,,,,
15/12/16,12:47:14,MULI Pointer,,Server,updateArea,,,,2441,57825,1,3,,,,
15/12/16,14:16:33,MULI Pointer,,Server,updateArea,,,,3429,43947,1,1,,,,
15/12/16,14:16:33,MULI Pointer,,Server,updateArea,,,,3429,45489,1,1,,,,
15/12/16,14:16:33,MULI Pointer,,Server,updateArea,,,,3404,46774,1,1,,,,
15/12/16,14:16:36,MULI Pointer,,Server,updateArea,,,,3454,48059,1,1,,,,
15/12/16,14:16:36,MULI Pointer,,Server,updateArea,,,,3454,49601,1,1,,,,
15/12/16,14:16:37,MULI Pointer,,Server,updateArea,,,,3404,50886,1,1,,,,
15/12/16,14:20:55,MULI Pointer,,Server,updateArea,,,,3528,44718,1,1,,,,
15/12/16,14:20:57,MULI Pointer,,Server,updateArea,,,,4936,41891,1,1,,,,
15/12/16,14:20:58,MULI Pointer,,Server,updateArea,,,,5060,37008,1,1,,,,
15/12/16,14:20:58,MULI Pointer,,Server,updateArea,,,,5084,17733,1,1,,,,
15/12/16,14:20:59,MULI Pointer,,Server,updateArea,,,,5232,18247,1,1,,,,
15/12/16,14:20:59,MULI Pointer,,Server,updateArea,,,,5628,21331,1,1,,,,
15/12/16,14:20:59,MULI Pointer,,Server,updateArea,,,,6443,30583,1,1,,,,
15/12/16,14:21:00,MULI Pointer,,Server,updateArea,,,,6023,44461,1,1,,,,
15/12/16,14:21:30,MULI Pointer,,Server,updateArea,,,,5257,45489,1,1,,,,
15/12/16,14:21:40,MULI Pointer,,Server,updateArea,,,,3602,48059,1,1,,,,
15/12/16,14:21:42,MULI Pointer,,Server,updateArea,,,,3602,56026,1,1,,,,
15/12/16,14:59:01,MULI Pointer,,Server,updateArea,,,,4812,54484,1,3,,,,
15/12/16,16:15:03,MULI Pointer,,Server,updateArea,,,,7085,12593,1,2,,,,
15/12/16,16:15:04,MULI Pointer,,Server,updateArea,,,,7431,50372,1,2,,,,
15/12/16,16:15:05,MULI Pointer,,Server,updateArea,,,,7580,53199,1,2,,,,
15/12/16,17:21:11,MULI Pointer,,Server,updateArea,,,,2120,55255,1,3,,,,
15/12/16,17:21:13,MULI Pointer,,Server,updateArea,,,,2688,65535,1,0,,,,
15/12/16,17:21:20,MULI Pointer,,Server,updateArea,,,,2268,54998,1,3,,,,
15/12/16,17:21:20,MULI Pointer,,Server,updateArea,,,,2416,53970,1,3,,,,
15/12/16,17:21:34,MULI Pointer,,Server,updateArea,,,,2268,33667,1,2,,,,
15/12/16,18:10:57,MULI Pointer,,Server,updateArea,,,,2540,37779,1,3,,,,
15/12/16,18:10:59,MULI Pointer,,Server,updateArea,,,,3207,38036,1,0,,,,
15/12/16,19:25:43,MULI Pointer,,Server,updateArea,,,,4788,28527,1,0,,,,
15/12/16,19:25:44,MULI Pointer,,Server,updateArea,,,,4911,26214,1,0,,,,
15/12/16,19:25:44,MULI Pointer,,Server,updateArea,,,,6591,1028,1,0,,,,
15/12/16,19:25:45,MULI Pointer,,Server,updateArea,,,,2960,33153,1,3,,,,
15/12/16,19:26:16,MULI Pointer,,Server,updateArea,,,,5010,53970,1,1,,,,
15/12/16,19:26:18,MULI Pointer,,Server,updateArea,,,,5035,49858,1,1,,,,
15/12/16,19:26:31,MULI Pointer,,Server,updateArea,,,,5727,0,1,0,,,,
15/12/16,19:26:32,MULI Pointer,,Server,updateArea,,,,5603,0,1,0,,,,
15/12/16,19:26:45,MULI Pointer,,Server,updateArea,,,,5060,48059,1,1,,,,
15/12/16,19:33:14,MULI Pointer,,Server,updateArea,,,,5652,35980,1,0,,,,
15/12/16,19:33:15,MULI Pointer,,Server,updateArea,,,,5652,29555,1,0,,,,
15/12/16,19:33:22,MULI Pointer,,Server,updateArea,,,,5776,29298,1,0,,,,
15/12/16,19:33:22,MULI Pointer,,Server,updateArea,,,,5949,28270,1,0,,,,
15/12/16,19:33:24,MULI Pointer,,Server,updateArea,,,,2737,26471,1,0,,,,
15/12/16,19:33:24,MULI Pointer,,Server,updateArea,,,,3750,22359,1,0,,,,
15/12/16,19:33:28,MULI Pointer,,Server,updateArea,,,,2885,18247,1,0,,,,
15/12/16,19:33:32,MULI Pointer,,Server,updateArea,,,,3182,21074,1,0,,,,
