date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:13:59,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:14:58,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
16/12/16,09:15:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
16/12/16,09:15:45,MULI Pointer,,Server,updateArea,,,,5208,33667,1,0,,,,
16/12/16,09:15:45,MULI Pointer,,Server,updateArea,,,,4244,45489,1,2,,,,
16/12/16,09:15:45,MULI Pointer,,Server,updateArea,,,,4121,52428,1,3,,,,
16/12/16,09:15:48,MULI Pointer,,Server,updateArea,,,,3602,48573,1,1,,,,
16/12/16,09:15:58,MULI Pointer,,Server,updateArea,,,,5208,33667,1,0,,,,
16/12/16,09:15:58,MULI Pointer,,Server,updateArea,,,,3602,48573,1,1,,,,
16/12/16,09:15:58,MULI Pointer,,Server,updateArea,,,,4244,45489,1,2,,,,
16/12/16,09:15:58,MULI Pointer,,Server,updateArea,,,,4121,52428,1,3,,,,
