date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
31/01/17,17:28:46,MULI Pointer,192.168.1.90,Server,removeDrawing,,1428,,,,4,0,1,3,2,
31/01/17,17:28:58,MULI Pointer,192.168.1.90,Server,removeDrawing,,1222,,,,4,0,1,3,2,
31/01/17,17:29:05,MULI Pointer,192.168.1.90,Server,removeDrawing,,1076,,,,4,0,1,3,2,
31/01/17,17:29:20,MULI Pointer,192.168.1.90,Server,applyDrawing,,1993,,5671,37208,4,0,1,3,2,
31/01/17,17:29:21,MULI Pointer,192.168.1.90,Server,setActivity,,2180,0,,,4,0,1,3,2,
31/01/17,17:31:08,MULI Pointer,192.168.1.90,Server,removeDrawing,,1572,,,,4,0,1,3,2,
31/01/17,17:31:12,MULI Pointer,192.168.1.90,Server,applyDrawing,,2430,,8000,65534,4,0,1,3,2,
31/01/17,17:31:37,MULI Pointer,192.168.1.90,Server,removeDrawing,,18255,,,,1,2,,,,
31/01/17,17:31:40,MULI Pointer,192.168.1.90,Server,removeDrawing,,654,,,,3,0,1,3,,
31/01/17,17:32:30,MULI Pointer,192.168.1.90,Server,applyDrawing,,1579,,6982,0,1,3,,,,
31/01/17,17:32:31,MULI Pointer,192.168.1.90,Server,setActivity,,2443,3,,,1,3,,,,
31/01/17,17:32:40,MULI Pointer,192.168.1.90,Server,applyDrawing,,6277,,5971,53475,3,0,1,2,,
31/01/17,17:32:41,MULI Pointer,192.168.1.90,Server,setActivity,,7375,0,,,3,0,1,2,,
31/01/17,17:32:50,MULI Pointer,192.168.1.90,Server,applyDrawing,,4881,,2590,61527,1,3,,,,
31/01/17,17:32:50,MULI Pointer,192.168.1.90,Server,setActivity,,5681,5,,,1,3,,,,
31/01/17,17:33:56,MULI Pointer,192.168.1.90,Server,removeDrawing,,1737,,,,4,0,1,3,2,
31/01/17,17:34:19,MULI Pointer,192.168.1.90,Server,applyDrawing,,15920,,5916,60459,1,0,,,,
31/01/17,17:34:20,MULI Pointer,192.168.1.90,Server,setActivity,,16853,3,,,1,0,,,,
31/01/17,17:34:30,MULI Pointer,192.168.1.90,Server,applyDrawing,,7287,,6540,39508,1,1,,,,
31/01/17,17:34:31,MULI Pointer,192.168.1.90,Server,setActivity,,8317,2,,,1,1,,,,
31/01/17,17:34:52,MULI Pointer,192.168.1.90,Server,applyDrawing,,19967,,2969,58240,2,2,3,,,
31/01/17,17:34:55,MULI Pointer,192.168.1.90,Server,setActivity,,23222,3,,,2,2,3,,,
31/01/17,17:35:09,MULI Pointer,192.168.1.90,Server,applyDrawing,,2827,,5971,28171,1,1,,,,
31/01/17,17:35:10,MULI Pointer,192.168.1.90,Server,setActivity,,3812,2,,,1,1,,,,
31/01/17,17:35:56,MULI Pointer,192.168.1.90,Server,applyDrawing,,31197,,2395,46848,2,0,1,,,
31/01/17,17:35:57,MULI Pointer,192.168.1.90,Server,setActivity,,32675,2,,,2,0,1,,,
31/01/17,17:36:24,MULI Pointer,192.168.1.90,Server,applyDrawing,,3849,,5476,7905,2,0,1,,,
31/01/17,17:36:25,MULI Pointer,192.168.1.90,Server,setActivity,,4790,2,,,2,0,1,,,
31/01/17,17:36:28,MULI Pointer,192.168.1.90,Server,removeDrawing,,1172,,,,2,0,1,,,
31/01/17,17:36:30,MULI Pointer,192.168.1.90,Server,removeDrawing,,893,,,,2,1,2,,,
31/01/17,17:36:32,MULI Pointer,192.168.1.90,Server,removeDrawing,,1000,,,,3,1,3,2,,
31/01/17,17:36:37,MULI Pointer,192.168.1.90,Server,applyDrawing,,1553,,5545,0,3,0,1,2,,
31/01/17,17:36:37,MULI Pointer,192.168.1.90,Server,setActivity,,2383,2,,,3,0,1,2,,
31/01/17,17:36:42,MULI Pointer,192.168.1.90,Server,applyDrawing,,2955,,7093,46738,2,1,3,,,
31/01/17,17:36:42,MULI Pointer,192.168.1.90,Server,setActivity,,3707,3,,,2,1,3,,,
31/01/17,17:36:48,MULI Pointer,192.168.1.90,Server,removeDrawing,,558,,,,1,1,,,,
31/01/17,17:36:49,MULI Pointer,192.168.1.90,Server,removeDrawing,,844,,,,1,0,,,,
31/01/17,17:36:50,MULI Pointer,192.168.1.90,Server,removeDrawing,,609,,,,1,3,,,,
31/01/17,17:36:51,MULI Pointer,192.168.1.90,Server,removeDrawing,,618,,,,1,2,,,,
31/01/17,17:38:33,MULI Pointer,192.168.1.90,Server,applyDrawing,,3295,,5513,43025,4,0,1,3,2,
31/01/17,17:39:36,MULI Pointer,192.168.1.90,Server,applyDrawing,,22638,,3977,30208,4,0,1,3,2,
31/01/17,17:39:37,MULI Pointer,192.168.1.90,Server,setActivity,,23408,0,,,4,0,1,3,2,
