date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
26/09/16,08:26:46,MULI FloorPlan,192.168.1.62,Server,applyDrawing,23,12576,,6495,65534,4,0,1,3,2,2016920126
26/09/16,08:26:49,MULI FloorPlan,192.168.1.62,Server,setActivity,23,16184,0,,,4,0,1,3,2,2016920128
26/09/16,10:20:25,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,8476,,3500,43068,1,0,,,,2016920129
26/09/16,10:20:30,MULI FloorPlan,192.168.1.46,Server,setActivity,34,13170,5,,,1,0,,,,2016920129
26/09/16,10:20:48,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,2414,,2600,43068,1,0,,,,2016920130
26/09/16,10:20:54,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,8436,,6920,43068,1,0,,,,2016920130
26/09/16,10:21:03,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,17029,,3500,43068,1,0,,,,2016920130
26/09/16,10:21:11,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,25301,,8000,43068,1,0,,,,2016920130
26/09/16,10:21:21,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,34699,,3410,43068,1,0,,,,2016920130
26/09/16,10:39:31,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,3554,,3950,43068,1,0,,,,2016920131
26/09/16,10:39:33,MULI FloorPlan,192.168.1.46,Server,setActivity,34,5648,1,,,1,0,,,,2016920131
26/09/16,10:39:42,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,1739,,7370,43068,1,0,,,,2016920132
26/09/16,10:39:48,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,7813,,3950,43068,1,0,,,,2016920132
26/09/16,10:39:53,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,12386,,4670,43068,1,0,,,,2016920132
26/09/16,10:40:04,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,3923,,1700,0,2,2,3,,,2016920133
26/09/16,10:40:05,MULI FloorPlan,192.168.1.46,Server,setActivity,34,5001,4,,,2,2,3,,,2016920133
26/09/16,10:40:14,MULI FloorPlan,192.168.1.46,Server,setActivity,34,4113,4,,,2,2,3,,,2016920133
26/09/16,10:40:17,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,2121,,5750,0,2,2,3,,,2016920133
26/09/16,10:40:22,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,7217,,2195,22943,2,2,3,,,2016920133
26/09/16,10:40:23,MULI FloorPlan,192.168.1.46,Server,setActivity,34,8054,4,,,2,2,3,,,2016920133
26/09/16,10:40:31,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,3354,,4895,22943,2,2,3,,,2016920133
26/09/16,10:40:33,MULI FloorPlan,192.168.1.46,Server,setActivity,34,5217,4,,,2,2,3,,,2016920133
26/09/16,10:40:42,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,5929,,4130,34176,4,0,1,3,2,2016920133
26/09/16,10:40:44,MULI FloorPlan,192.168.1.46,Server,setActivity,34,8095,1,,,4,0,1,3,2,2016920133
26/09/16,10:40:49,MULI FloorPlan,192.168.1.46,Server,applyDrawing,34,3936,,4580,41664,4,0,1,3,2,2016920133
26/09/16,12:54:40,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,4482,,6335,49153,1,1,,,,2016920134
26/09/16,13:35:14,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,13666,,4176,55280,1,2,,,,2016920135
