date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
16/03/17,09:31:03,MULI Pointer,2,Server,setLight,,,,5998,49601,1,2,,,,
16/03/17,09:41:40,MULI Pointer,3,Server,setLight,,,,5677,58596,1,1,,,,
16/03/17,09:41:44,MULI Pointer,3,Server,setLight,,,,1700,44718,1,1,,,,
16/03/17,09:41:47,MULI Pointer,3,Server,setLight,,,,1700,49344,1,1,,,,
16/03/17,09:41:49,MULI Pointer,3,Server,setLight,,,,1700,49344,1,1,,,,
16/03/17,09:41:53,MULI Pointer,3,Server,setLight,,,,1700,60138,1,1,,,,
16/03/17,09:41:55,MULI Pointer,3,Server,setLight,,,,1700,60138,1,1,,,,
16/03/17,09:41:56,MULI Pointer,3,Server,setLight,,,,7332,60138,1,1,,,,
16/03/17,09:41:59,MULI Pointer,3,Server,setLight,,,,1700,43690,1,1,,,,
16/03/17,09:42:01,MULI Pointer,3,Server,setLight,,,,1700,48316,1,1,,,,
16/03/17,09:42:02,MULI Pointer,3,Server,setLight,,,,1700,48316,1,1,,,,
16/03/17,09:42:07,MULI Pointer,3,Server,setLight,,,,5850,60652,1,1,,,,
16/03/17,11:29:46,MULI Pointer,1,Server,setLight,,,,7382,42662,1,3,,,,
16/03/17,11:29:52,MULI Pointer,1,Server,setLight,,,,7604,45489,1,3,,,,
16/03/17,12:10:25,MULI Pointer,1,Server,setLight,,,,3132,53199,1,3,,,,
16/03/17,12:10:32,MULI Pointer,1,Server,setLight,,,,8000,63993,1,3,,,,
16/03/17,12:10:44,MULI Pointer,2,Server,setLight,,,,1700,43176,1,1,,,,
16/03/17,12:11:02,MULI Pointer,1,Server,setLight,,,,4343,36237,1,3,,,,
16/03/17,12:12:36,MULI Pointer,2,Server,setLight,,,,4145,43176,1,2,,,,
16/03/17,12:19:10,MULI Pointer,3,Server,setLight,,,,1700,60652,1,1,,,,
16/03/17,12:19:11,MULI Pointer,3,Server,setLight,,,,1700,60652,1,1,,,,
16/03/17,12:19:14,MULI Pointer,3,Server,setLight,,,,5850,58082,1,1,,,,
16/03/17,13:34:29,MULI Pointer,1,Server,setLight,,,,1872,40092,1,3,,,,
16/03/17,14:58:00,MULI Pointer,3,Server,setLight,,,,1700,58082,1,1,,,,
16/03/17,14:58:22,MULI Pointer,3,Server,setLight,,,,1700,60395,1,1,,,,
16/03/17,14:58:24,MULI Pointer,3,Server,setLight,,,,5307,60395,1,1,,,,
16/03/17,14:58:34,MULI Pointer,1,Server,setLight,,,,1872,40092,1,3,,,,
16/03/17,14:58:44,MULI Pointer,2,Server,setLight,,,,4145,43176,1,2,,,,
16/03/17,15:42:38,MULI Pointer,2,Server,setLight,,,,6147,43433,1,3,,,,
16/03/17,15:43:15,MULI Pointer,2,Server,setLight,,,,1700,60395,1,2,,,,
16/03/17,15:43:22,MULI Pointer,2,Server,setLight,,,,1700,60395,1,1,,,,
16/03/17,15:44:42,MULI Pointer,3,Server,setLight,,,,6888,61166,1,1,,,,
16/03/17,15:44:44,MULI Pointer,1,Server,setLight,,,,7728,22616,1,3,,,,
16/03/17,15:44:49,MULI Pointer,3,Server,setLight,,,,7530,61166,1,2,,,,
16/03/17,15:44:55,MULI Pointer,3,Server,setLight,,,,7036,6939,1,3,,,,
16/03/17,15:45:10,MULI Pointer,3,Server,setLight,,,,2218,51143,1,1,,,,
16/03/17,15:45:21,MULI Pointer,3,Server,setLight,,,,2194,51143,1,3,,,,
16/03/17,15:45:24,MULI Pointer,3,Server,setLight,,,,2218,51143,1,2,,,,
16/03/17,15:45:36,MULI Pointer,3,Server,setLight,,,,6196,51143,1,3,,,,
16/03/17,15:45:37,MULI Pointer,3,Server,setLight,,,,6196,51143,1,2,,,,
16/03/17,15:45:39,MULI Pointer,3,Server,setLight,,,,6221,51143,1,1,,,,
16/03/17,15:45:50,MULI Pointer,3,Server,setLight,,,,6147,36494,1,1,,,,
16/03/17,15:45:57,MULI Pointer,1,Server,setLight,,,,1749,58339,1,1,,,,
16/03/17,15:45:58,MULI Pointer,3,Server,setLight,,,,6196,36494,1,3,,,,
16/03/17,15:46:05,MULI Pointer,3,Server,setLight,,,,6196,36751,1,3,,,,
16/03/17,15:46:08,MULI Pointer,3,Server,setLight,,,,6196,36751,1,1,,,,
16/03/17,15:46:10,MULI Pointer,3,Server,setLight,,,,6097,36751,1,2,,,,
16/03/17,17:28:38,MULI Pointer,3,Server,setLight,,,,1700,0,1,1,,,,
16/03/17,17:45:20,MULI Pointer,192.168.1.90,Server,applyDrawing,,3288,,6651,59193,4,0,1,3,2,
16/03/17,17:45:21,MULI Pointer,192.168.1.90,Server,setActivity,,3721,0,,,4,0,1,3,2,
16/03/17,17:47:16,MULI Pointer,192.168.1.90,Server,applyDrawing,,2871,,5684,36321,4,0,1,3,2,
16/03/17,17:47:16,MULI Pointer,192.168.1.90,Server,setActivity,,3278,0,,,4,0,1,3,2,
16/03/17,17:47:30,MULI Pointer,192.168.1.90,Server,setActivity,,1580,0,,,4,0,1,3,2,
16/03/17,17:47:47,MULI Pointer,192.168.1.90,Server,applyDrawing,,1361,,1700,0,4,0,1,3,2,
16/03/17,17:47:47,MULI Pointer,192.168.1.90,Server,setActivity,,1838,0,,,4,0,1,3,2,
16/03/17,17:47:51,MULI Pointer,192.168.1.90,Server,applyDrawing,,3455,,7200,41053,2,2,3,,,
16/03/17,17:47:52,MULI Pointer,192.168.1.90,Server,setActivity,,3801,0,,,2,2,3,,,
16/03/17,17:49:21,MULI Pointer,10.57.120.39,Server,removeDrawing,,2029,,,,4,0,1,3,2,
16/03/17,17:49:26,MULI Pointer,192.168.1.62,Server,applyDrawing,,2781,,6292,56466,2,2,3,,,
16/03/17,17:49:26,MULI Pointer,192.168.1.62,Server,setActivity,,3268,0,,,2,2,3,,,
16/03/17,17:49:32,MULI Pointer,10.57.120.39,Server,applyDrawing,,3840,,2568,61100,2,0,1,,,
16/03/17,17:49:33,MULI Pointer,10.57.120.39,Server,setActivity,,4480,0,,,2,0,1,,,
16/03/17,17:49:36,MULI Pointer,192.168.1.62,Server,removeDrawing,,1634,,,,1,1,,,,
16/03/17,17:49:41,MULI Pointer,192.168.1.62,Server,removeDrawing,,996,,,,2,2,3,,,
16/03/17,17:49:43,MULI Pointer,192.168.1.62,Server,removeDrawing,,750,,,,1,0,,,,
16/03/17,17:49:49,MULI Pointer,192.168.1.62,Server,applyDrawing,,2548,,6849,49621,4,0,1,3,2,
16/03/17,17:49:50,MULI Pointer,192.168.1.62,Server,setActivity,,2861,0,,,4,0,1,3,2,
16/03/17,17:51:57,MULI Pointer,192.168.1.62,Server,applyDrawing,,3078,,6267,55149,4,0,1,3,2,
16/03/17,17:51:57,MULI Pointer,192.168.1.62,Server,setActivity,,3566,0,,,4,0,1,3,2,
16/03/17,17:52:16,MULI Pointer,192.168.1.90,Server,applyDrawing,,2856,,5741,43814,4,0,1,3,2,
16/03/17,17:52:16,MULI Pointer,192.168.1.90,Server,setActivity,,3457,0,,,4,0,1,3,2,
16/03/17,17:52:21,MULI Pointer,192.168.1.90,Server,removeDrawing,,551,,,,4,0,1,3,2,
16/03/17,17:52:25,MULI Pointer,192.168.1.90,Server,applyDrawing,,2871,,6575,47363,4,0,1,3,2,
16/03/17,17:52:25,MULI Pointer,192.168.1.90,Server,setActivity,,3206,0,,,4,0,1,3,2,
16/03/17,17:52:43,MULI Pointer,192.168.1.90,Server,setActivity,,1404,0,,,4,0,1,3,2,
16/03/17,17:52:47,MULI Pointer,192.168.1.90,Server,setActivity,,900,2,,,4,0,1,3,2,
16/03/17,17:52:55,MULI Pointer,192.168.1.90,Server,setActivity,,1767,0,,,4,0,1,3,2,
16/03/17,17:53:06,MULI Pointer,192.168.1.90,Server,setActivity,,1546,4,,,4,0,1,3,2,
16/03/17,17:55:47,MULI Pointer,192.168.1.90,Server,applyDrawing,,4429,,7447,64912,4,0,1,3,2,
16/03/17,17:55:52,MULI Pointer,192.168.1.90,Server,setActivity,,9812,0,,,4,0,1,3,2,
16/03/17,17:56:00,MULI Pointer,192.168.1.90,Server,removeDrawing,,669,,,,4,0,1,3,2,
16/03/17,17:56:20,MULI Pointer,192.168.1.62,Server,applyDrawing,,5431,,7786,54096,4,0,1,3,2,
16/03/17,17:56:21,MULI Pointer,192.168.1.62,Server,setActivity,,5922,0,,,4,0,1,3,2,
16/03/17,17:56:28,MULI Pointer,192.168.1.62,Server,applyDrawing,,6168,,6621,25137,4,0,1,3,2,
16/03/17,17:56:28,MULI Pointer,192.168.1.62,Server,setActivity,,6670,0,,,4,0,1,3,2,
16/03/17,17:56:34,MULI Pointer,192.168.1.62,Server,applyDrawing,,4722,,6343,55412,4,0,1,3,2,
16/03/17,17:56:34,MULI Pointer,192.168.1.62,Server,setActivity,,4974,0,,,4,0,1,3,2,
16/03/17,17:57:17,MULI Pointer,192.168.1.90,Server,applyDrawing,,3382,,5778,42039,4,0,1,3,2,
16/03/17,17:57:18,MULI Pointer,192.168.1.90,Server,setActivity,,3714,0,,,4,0,1,3,2,
16/03/17,17:57:23,MULI Pointer,192.168.1.90,Server,setActivity,,2148,0,,,4,0,1,3,2,
16/03/17,17:57:33,MULI Pointer,192.168.1.90,Server,removeDrawing,,706,,,,4,0,1,3,2,
16/03/17,17:57:37,MULI Pointer,192.168.1.90,Server,applyDrawing,,2843,,6688,46968,4,0,1,3,2,
16/03/17,17:57:38,MULI Pointer,192.168.1.90,Server,setActivity,,3140,0,,,4,0,1,3,2,
16/03/17,17:58:28,MULI Pointer,192.168.1.90,Server,removeDrawing,,1725,,,,4,0,1,3,2,
16/03/17,17:58:31,MULI Pointer,192.168.1.90,Server,applyDrawing,,1902,,6594,0,4,0,1,3,2,
16/03/17,17:58:32,MULI Pointer,192.168.1.90,Server,setActivity,,2293,0,,,4,0,1,3,2,
16/03/17,17:58:43,MULI Pointer,192.168.1.90,Server,applyDrawing,,3097,,3428,56630,4,0,1,3,2,
16/03/17,17:58:44,MULI Pointer,192.168.1.90,Server,setActivity,,3398,0,,,4,0,1,3,2,
16/03/17,18:01:11,MULI Pointer,192.168.1.90,Server,applyDrawing,,2468,,6632,42039,4,0,1,3,2,
16/03/17,18:01:11,MULI Pointer,192.168.1.90,Server,setActivity,,2726,0,,,4,0,1,3,2,
16/03/17,18:01:23,MULI Pointer,192.168.1.62,Server,setActivity,,983,0,,,4,0,1,3,2,
16/03/17,18:03:26,MULI Pointer,192.168.1.90,Server,applyDrawing,,3796,,7030,42828,4,0,1,3,2,
16/03/17,18:03:27,MULI Pointer,192.168.1.90,Server,setActivity,,4231,0,,,4,0,1,3,2,
16/03/17,18:03:34,MULI Pointer,192.168.1.90,Server,applyDrawing,,2715,,2252,42828,4,0,1,3,2,
16/03/17,18:03:36,MULI Pointer,192.168.1.90,Server,setActivity,,4685,0,,,4,0,1,3,2,
16/03/17,18:04:09,MULI Pointer,192.168.1.62,Server,setActivity,,1491,0,,,4,0,1,3,2,
16/03/17,18:05:27,MULI Pointer,192.168.1.62,Server,applyDrawing,,2512,,5837,38300,4,0,1,3,2,
16/03/17,18:05:28,MULI Pointer,192.168.1.62,Server,setActivity,,2776,0,,,4,0,1,3,2,
16/03/17,18:05:53,MULI Pointer,192.168.1.62,Server,setActivity,,905,0,,,4,0,1,3,2,
16/03/17,18:07:17,MULI Pointer,192.168.1.62,Server,setActivity,,719,0,,,4,0,1,3,2,
16/03/17,18:10:01,MULI Pointer,192.168.1.62,Server,applyDrawing,,1524,,1700,0,4,0,1,3,2,
16/03/17,18:10:02,MULI Pointer,192.168.1.62,Server,setActivity,,2946,0,,,4,0,1,3,2,
16/03/17,18:10:04,MULI Pointer,192.168.1.90,Server,removeDrawing,,662,,,,4,0,1,3,2,
16/03/17,18:10:09,MULI Pointer,192.168.1.90,Server,applyDrawing,,2510,,8000,65534,4,0,1,3,2,
16/03/17,18:10:09,MULI Pointer,192.168.1.90,Server,setActivity,,2704,0,,,4,0,1,3,2,
16/03/17,18:12:08,MULI Pointer,192.168.1.62,Server,removeDrawing,,1537,,,,2,2,3,,,
16/03/17,18:13:03,MULI Pointer,192.168.1.90,Server,applyDrawing,,2569,,5646,30011,2,2,3,,,
16/03/17,18:13:03,MULI Pointer,192.168.1.90,Server,setActivity,,2880,0,,,2,2,3,,,
16/03/17,18:13:10,MULI Pointer,192.168.1.90,Server,applyDrawing,,2396,,5298,37241,2,0,1,,,
16/03/17,18:13:10,MULI Pointer,192.168.1.90,Server,setActivity,,2738,0,,,2,0,1,,,
16/03/17,18:16:23,MULI Pointer,192.168.1.62,Server,applyDrawing,,2119,,6824,36984,4,0,1,3,2,
16/03/17,18:16:24,MULI Pointer,192.168.1.62,Server,setActivity,,2585,0,,,4,0,1,3,2,
16/03/17,18:18:25,MULI Pointer,192.168.1.62,Server,setActivity,,1791,0,,,4,0,1,3,2,
16/03/17,18:36:07,MULI Pointer,192.168.1.62,Server,setActivity,,3658,0,,,4,0,1,3,2,
16/03/17,18:36:11,MULI Pointer,192.168.1.62,Server,setActivity,,1016,0,,,4,0,1,3,2,
16/03/17,19:51:05,MULI Pointer,192.168.1.90,Server,removeDrawing,,1589,,,,1,3,,,,
16/03/17,19:51:31,MULI Pointer,192.168.1.99,Server,applyDrawing,,4438,,5570,53365,1,3,,,,
16/03/17,19:51:32,MULI Pointer,192.168.1.99,Server,setActivity,,5387,3,,,1,3,,,,
16/03/17,19:51:37,MULI Pointer,192.168.1.90,Server,setActivity,,2793,3,,,1,3,,,,
16/03/17,19:51:40,MULI Pointer,192.168.1.90,Server,setActivity,,1287,3,,,1,3,,,,
16/03/17,19:51:47,MULI Pointer,192.168.1.62,Server,applyDrawing,,4354,,6824,64890,3,0,1,2,,
