date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
22/09/16,08:08:52,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,12857,,1700,0,4,0,1,3,2,2016920078
22/09/16,08:09:09,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,29971,,3280,20661,4,0,1,3,2,2016920079
22/09/16,08:09:11,MULI FloorPlan,192.168.1.62,Server,setActivity,0,32010,0,,,4,0,1,3,2,2016920079
22/09/16,09:34:38,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,3912,,6133,60231,1,1,,,,2016920080
22/09/16,09:34:39,MULI FloorPlan,192.168.1.59,Server,setActivity,78,5253,3,,,1,1,,,,2016920080
22/09/16,09:34:51,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,5215,,1700,40013,1,0,,,,2016920081
22/09/16,09:34:53,MULI FloorPlan,192.168.1.59,Server,setActivity,78,7007,5,,,1,0,,,,2016920081
22/09/16,09:34:59,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,5478,,1700,40013,1,0,,,,2016920081
22/09/16,09:35:00,MULI FloorPlan,192.168.1.59,Server,setActivity,78,6247,5,,,1,0,,,,2016920081
22/09/16,09:35:13,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,7590,,6956,65534,1,0,,,,2016920081
22/09/16,09:35:14,MULI FloorPlan,192.168.1.59,Server,setActivity,78,8357,5,,,1,0,,,,2016920081
22/09/16,09:35:20,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,4980,,6956,65534,1,0,,,,2016920081
22/09/16,09:35:22,MULI FloorPlan,192.168.1.59,Server,setActivity,78,6093,5,,,1,0,,,,2016920081
22/09/16,09:35:25,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,2875,,6956,65534,1,0,,,,2016920081
22/09/16,09:35:26,MULI FloorPlan,192.168.1.59,Server,setActivity,78,3559,5,,,1,0,,,,2016920081
22/09/16,09:35:53,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,5615,,1700,65534,1,1,,,,2016920082
22/09/16,09:35:59,MULI FloorPlan,192.168.1.59,Server,setActivity,78,11253,0,,,1,1,,,,2016920082
22/09/16,09:36:03,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,3393,,7924,65534,1,1,,,,2016920082
22/09/16,09:36:10,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,3053,,7924,65534,1,1,,,,2016920082
22/09/16,09:36:11,MULI FloorPlan,192.168.1.59,Server,setActivity,78,3771,0,,,1,1,,,,2016920082
22/09/16,09:36:30,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,2631,,4922,65534,1,1,,,,2016920083
22/09/16,09:36:31,MULI FloorPlan,192.168.1.59,Server,setActivity,78,3332,3,,,1,1,,,,2016920083
22/09/16,14:37:12,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,4744,,,,1,2,,,,2016920084
22/09/16,14:37:36,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,7941,,,,1,0,,,,2016920085
22/09/16,14:37:39,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1016,,,,1,0,,,,2016920085
22/09/16,14:37:46,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,624,,,,1,0,,,,2016920085
22/09/16,14:37:49,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2908,,5875,27638,1,0,,,,2016920085
22/09/16,14:37:50,MULI FloorPlan,192.168.1.62,Server,setActivity,0,4029,5,,,1,0,,,,2016920085
22/09/16,16:26:06,MULI FloorPlan,12,Server,removeDrawing,99999,1427,,,,2,0,1,,,2016920086
22/09/16,17:22:14,MULI FloorPlan,192.168.1.50,Server,applyDrawing,0,10542,,1700,65534,1,2,,,,2016920087
22/09/16,17:22:17,MULI FloorPlan,192.168.1.50,Server,setActivity,0,12778,0,,,1,2,,,,2016920087
22/09/16,17:22:29,MULI FloorPlan,192.168.1.50,Server,applyDrawing,0,3811,,8000,65534,4,0,1,3,2,2016920088
22/09/16,17:22:30,MULI FloorPlan,192.168.1.50,Server,setActivity,0,4904,0,,,4,0,1,3,2,2016920088
22/09/16,17:53:42,MULI FloorPlan,192.168.1.50,Server,applyDrawing,0,5948,,1787,65534,1,2,,,,2016920089
