date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
06/12/16,09:26:19,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
06/12/16,09:26:22,MULI Pointer,,Server,updateArea,,,,4961,58082,1,1,,,,
06/12/16,09:26:22,MULI Pointer,,Server,updateArea,,,,3997,39321,1,0,,,,
06/12/16,09:26:22,MULI Pointer,,Server,updateArea,,,,5776,23130,1,2,,,,
06/12/16,09:26:57,MULI Pointer,,Server,updateArea,,,,3034,56283,1,3,,,,
06/12/16,09:26:58,MULI Pointer,,Server,updateArea,,,,2367,56283,1,3,,,,
06/12/16,09:27:28,MULI Pointer,,Server,updateArea,,,,2935,53713,1,3,,,,
06/12/16,09:27:28,MULI Pointer,,Server,updateArea,,,,3552,51657,1,3,,,,
06/12/16,09:27:29,MULI Pointer,,Server,updateArea,,,,4022,49858,1,3,,,,
06/12/16,09:27:43,MULI Pointer,,Server,updateArea,,,,4145,49344,1,3,,,,
06/12/16,09:27:43,MULI Pointer,,Server,updateArea,,,,4269,49087,1,3,,,,
06/12/16,09:27:44,MULI Pointer,,Server,updateArea,,,,4417,48573,1,3,,,,
06/12/16,09:27:44,MULI Pointer,,Server,updateArea,,,,4541,48573,1,3,,,,
06/12/16,09:27:44,MULI Pointer,,Server,updateArea,,,,4714,48059,1,3,,,,
06/12/16,09:27:46,MULI Pointer,,Server,updateArea,,,,4862,48059,1,3,,,,
06/12/16,12:08:40,MULI Pointer,,Server,updateArea,,,,6542,40092,1,3,,,,
06/12/16,12:08:41,MULI Pointer,,Server,updateArea,,,,6665,39321,1,3,,,,
06/12/16,12:08:43,MULI Pointer,,Server,updateArea,,,,5900,58082,1,1,,,,
06/12/16,12:08:44,MULI Pointer,,Server,updateArea,,,,6072,58082,1,1,,,,
06/12/16,12:08:44,MULI Pointer,,Server,updateArea,,,,6492,58082,1,1,,,,
06/12/16,12:08:44,MULI Pointer,,Server,updateArea,,,,6764,58339,1,1,,,,
06/12/16,12:08:44,MULI Pointer,,Server,updateArea,,,,6912,58596,1,1,,,,
06/12/16,12:08:45,MULI Pointer,,Server,updateArea,,,,6591,59624,1,1,,,,
06/12/16,12:08:45,MULI Pointer,,Server,updateArea,,,,6468,59624,1,1,,,,
06/12/16,12:08:45,MULI Pointer,,Server,updateArea,,,,6344,60395,1,1,,,,
