date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
01/03/17,15:45:56,MULI Pointer,192.168.1.90,Server,applyDrawing,,12011,,3181,39476,4,0,1,3,2,
01/03/17,15:45:56,MULI Pointer,192.168.1.90,Server,setActivity,,12788,0,,,4,0,1,3,2,
01/03/17,15:46:16,MULI Pointer,192.168.1.90,Server,applyDrawing,,3676,,3181,26659,4,0,1,3,2,
01/03/17,15:46:24,MULI Pointer,192.168.1.90,Server,applyDrawing,,4214,,4508,40659,4,0,1,3,2,
01/03/17,15:46:25,MULI Pointer,192.168.1.90,Server,setActivity,,4645,0,,,4,0,1,3,2,
01/03/17,17:20:13,MULI Pointer,0,Server,setLight,,,,4961,63736,1,0,,,,
01/03/17,17:20:18,MULI Pointer,0,Server,setLight,,,,4961,63736,1,2,,,,
01/03/17,17:20:21,MULI Pointer,0,Server,setLight,,,,4961,63736,1,1,,,,
01/03/17,17:20:30,MULI Pointer,0,Server,setLight,,,,2910,55769,1,0,,,,
01/03/17,17:20:52,MULI Pointer,0,Server,setLight,,,,1798,0,1,0,,,,
01/03/17,17:20:57,MULI Pointer,0,Server,setLight,,,,1798,0,1,0,,,,
01/03/17,17:21:14,MULI Pointer,0,Server,setLight,,,,1798,32639,1,0,,,,
01/03/17,17:21:15,MULI Pointer,0,Server,setLight,,,,1798,32639,1,0,,,,
01/03/17,17:21:34,MULI Pointer,0,Server,setLight,,,,1798,6425,1,0,,,,
01/03/17,17:21:44,MULI Pointer,0,Server,setLight,,,,1798,4112,1,0,,,,
01/03/17,17:21:50,MULI Pointer,0,Server,setLight,,,,1798,0,1,0,,,,
01/03/17,17:22:00,MULI Pointer,0,Server,setLight,,,,1798,4883,1,0,,,,
01/03/17,17:22:08,MULI Pointer,0,Server,setLight,,,,1798,2570,1,0,,,,
01/03/17,17:22:29,MULI Pointer,0,Server,setLight,,,,1798,2570,1,3,,,,
01/03/17,17:22:59,MULI Pointer,0,Server,setLight,,,,1798,4883,1,3,,,,
01/03/17,17:23:05,MULI Pointer,0,Server,setLight,,,,7851,7196,1,3,,,,
01/03/17,17:25:50,MULI Pointer,0,Server,setLight,,,,4096,33924,1,0,,,,
01/03/17,17:25:51,MULI Pointer,0,Server,setLight,,,,4096,33924,1,3,,,,
01/03/17,17:25:52,MULI Pointer,0,Server,setLight,,,,4096,33924,1,1,,,,
