date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
18/10/16,08:30:41,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2821,,4672,56992,4,0,1,3,2,6
18/10/16,08:30:43,MULI FloorPlan,192.168.1.62,Server,setActivity,0,4447,0,,,4,0,1,3,2,7
18/10/16,08:33:10,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,5103,,4672,4865,4,0,1,3,2,8
18/10/16,08:33:19,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,14013,,4672,14343,4,0,1,3,2,8
18/10/16,08:33:19,MULI FloorPlan,192.168.1.62,Server,setActivity,0,14956,0,,,4,0,1,3,2,8
18/10/16,08:35:00,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,8813,,6634,15264,1,0,,,,9
18/10/16,08:35:04,MULI FloorPlan,192.168.1.62,Server,setActivity,0,12922,1,,,1,0,,,,9
18/10/16,08:35:17,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,7723,,6432,41064,1,0,,,,9
18/10/16,08:35:17,MULI FloorPlan,192.168.1.62,Server,setActivity,0,8375,1,,,1,0,,,,9
18/10/16,08:35:31,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,9889,,4862,33166,1,0,,,,9
18/10/16,08:35:32,MULI FloorPlan,192.168.1.62,Server,setActivity,0,11063,1,,,1,0,,,,9
18/10/16,09:08:46,MULI FloorPlan,192.168.1.36,Server,applyDrawing,64,13208,,4473,43292,1,1,,,,10
18/10/16,09:08:53,MULI FloorPlan,192.168.1.36,Server,setActivity,64,20257,1,,,1,1,,,,10
18/10/16,09:12:57,MULI FloorPlan,192.168.1.36,Server,setActivity,64,2503,1,,,1,1,,,,11
18/10/16,09:13:00,MULI FloorPlan,192.168.1.36,Server,setActivity,64,1901,0,,,1,1,,,,11
18/10/16,10:09:10,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,6330,,5705,54769,1,1,,,,12
18/10/16,11:53:26,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,5195,,2015,54769,1,1,,,,13
18/10/16,11:53:37,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,16388,,6019,54769,1,1,,,,13
18/10/16,14:12:54,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,9502,,4672,62257,2,1,3,,,14
18/10/16,14:13:24,MULI FloorPlan,192.168.1.45,Server,applyDrawing,82,6284,,4672,56173,3,0,1,3,,15
18/10/16,15:31:11,MULI FloorPlan,192.168.1.49,Server,applyDrawing,73,9191,,3500,32303,1,0,,,,16
18/10/16,15:31:14,MULI FloorPlan,192.168.1.49,Server,setActivity,73,12816,4,,,1,0,,,,16
18/10/16,20:34:28,MULI FloorPlan,2,Server,setLight,99999,0,,1700,0,1,2,,,,17
18/10/16,20:34:35,MULI FloorPlan,3,Server,setLight,99999,0,,4689,47031,1,1,,,,18
18/10/16,20:34:36,MULI FloorPlan,2,Server,setLight,99999,0,,1700,0,1,2,,,,19
18/10/16,20:34:36,MULI FloorPlan,3,Server,setLight,99999,0,,4689,47031,1,1,,,,20
18/10/16,20:34:43,MULI FloorPlan,1,Server,setLight,99999,0,,1897,2056,1,3,,,,21
18/10/16,20:34:50,MULI FloorPlan,3,Server,setLight,99999,0,,4689,47031,1,0,,,,22
18/10/16,20:34:50,MULI FloorPlan,1,Server,setLight,99999,0,,8000,65021,1,3,,,,23
18/10/16,20:35:03,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,24
18/10/16,20:35:06,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,25
18/10/16,20:35:08,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,26
18/10/16,20:35:09,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,27
18/10/16,20:35:10,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,28
18/10/16,20:35:11,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,29
18/10/16,20:35:11,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,0,,,,30
18/10/16,20:35:13,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,2,,,,31
18/10/16,20:35:18,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,3,,,,32
18/10/16,20:35:22,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,3,,,,33
18/10/16,20:35:23,MULI FloorPlan,0,Server,setLight,99999,0,,1700,0,1,3,,,,34
