date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,1,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,2,,,,
13/12/16,08:42:16,MULI Pointer,,Server,updateArea,,,,8000,65535,1,3,,,,
13/12/16,08:42:18,MULI Pointer,,Server,updateArea,,,,7950,58596,1,0,,,,
13/12/16,08:42:18,MULI Pointer,,Server,updateArea,,,,7901,65535,1,1,,,,
13/12/16,08:42:18,MULI Pointer,,Server,updateArea,,,,7234,65535,1,2,,,,
13/12/16,08:42:18,MULI Pointer,,Server,updateArea,,,,5455,43947,1,3,,,,
13/12/16,08:42:52,MULI Pointer,,Server,updateArea,,,,6715,35980,1,1,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,4911,8224,1,2,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,4837,6939,1,2,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,5875,2313,1,0,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,5405,6168,1,1,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,5949,771,1,0,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,5356,3341,1,1,,,,
13/12/16,08:42:53,MULI Pointer,,Server,updateArea,,,,4788,5654,1,2,,,,
13/12/16,08:42:54,MULI Pointer,,Server,updateArea,,,,4911,43176,1,3,,,,
13/12/16,08:42:57,MULI Pointer,,Server,updateArea,,,,7752,41120,1,3,,,,
13/12/16,08:42:57,MULI Pointer,,Server,updateArea,,,,7481,35980,1,3,,,,
