date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
09/11/16,14:14:34,MULI Pointer,2,Server,setLight,,,,4442,0,1,3,,,,
09/11/16,14:14:40,MULI Pointer,2,Server,setLight,,,,1823,0,1,2,,,,
09/11/16,15:41:24,MULI Pointer,0,Server,setLight,,,,5974,65535,1,0,,,,
09/11/16,15:41:28,MULI Pointer,0,Server,setLight,,,,3083,63222,1,0,,,,
09/11/16,15:41:33,MULI Pointer,0,Server,setLight,,,,8000,0,1,0,,,,
09/11/16,15:41:42,MULI Pointer,0,Server,setLight,,,,5381,65535,1,0,,,,
09/11/16,15:41:45,MULI Pointer,0,Server,setLight,,,,5381,58596,1,0,,,,
09/11/16,15:41:49,MULI Pointer,0,Server,setLight,,,,5381,21588,1,0,,,,
09/11/16,20:00:33,MULI Pointer,2,Server,setLight,,,,1823,0,1,0,,,,
09/11/16,20:00:44,MULI Pointer,2,Server,setLight,,,,1823,0,1,1,,,,
