date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
16/02/17,08:02:53,MULI Pointer,,Server,updateArea,,,,6616,54741,1,1,,,,
16/02/17,08:03:00,MULI Pointer,,Server,updateArea,,,,6665,65535,1,0,,,,
16/02/17,08:24:59,MULI Pointer,,Server,updateArea,,,,6270,4626,1,3,,,,
16/02/17,08:25:00,MULI Pointer,,Server,updateArea,,,,6690,4112,1,3,,,,
16/02/17,08:33:54,MULI Pointer,,Server,updateArea,,,,7308,6939,1,3,,,,
16/02/17,08:34:38,MULI Pointer,,Server,updateArea,,,,7332,6939,1,0,,,,
16/02/17,08:38:01,MULI Pointer,,Server,updateArea,,,,7580,6939,1,0,,,,
16/02/17,08:38:28,MULI Pointer,,Server,updateArea,,,,5183,5140,1,3,,,,
16/02/17,08:38:38,MULI Pointer,,Server,updateArea,,,,7382,6939,1,3,,,,
16/02/17,08:38:59,MULI Pointer,,Server,updateArea,,,,7283,6939,1,0,,,,
16/02/17,08:40:09,MULI Pointer,,Server,updateArea,,,,7604,6939,1,3,,,,
16/02/17,08:40:12,MULI Pointer,,Server,updateArea,,,,7357,6939,1,3,,,,
16/02/17,08:40:55,MULI Pointer,,Server,updateArea,,,,7431,6939,1,0,,,,
16/02/17,08:43:41,MULI Pointer,,Server,updateArea,,,,4961,5397,1,3,,,,
16/02/17,08:44:20,MULI Pointer,,Server,updateArea,,,,7555,6939,1,3,,,,
16/02/17,08:44:47,MULI Pointer,,Server,updateArea,,,,7382,7196,1,3,,,,
16/02/17,08:44:53,MULI Pointer,,Server,updateArea,,,,7604,6939,1,3,,,,
16/02/17,08:45:39,MULI Pointer,,Server,updateArea,,,,7431,6939,1,3,,,,
16/02/17,08:45:41,MULI Pointer,,Server,updateArea,,,,7283,6939,1,3,,,,
16/02/17,08:49:21,MULI Pointer,,Server,updateArea,,,,7431,6939,1,3,,,,
16/02/17,08:50:31,MULI Pointer,,Server,updateArea,,,,7555,6939,1,0,,,,
16/02/17,08:51:17,MULI Pointer,,Server,updateArea,,,,7431,6939,1,0,,,,
16/02/17,08:55:42,MULI Pointer,,Server,updateArea,,,,7654,6939,1,3,,,,
16/02/17,08:56:28,MULI Pointer,,Server,updateArea,,,,7481,6939,1,3,,,,
16/02/17,08:56:41,MULI Pointer,,Server,updateArea,,,,7357,6939,1,3,,,,
16/02/17,08:57:39,MULI Pointer,,Server,updateArea,,,,6937,31868,1,1,,,,
16/02/17,08:57:39,MULI Pointer,,Server,updateArea,,,,7555,32382,1,2,,,,
16/02/17,08:57:40,MULI Pointer,,Server,updateArea,,,,8000,58853,1,3,,,,
16/02/17,08:57:40,MULI Pointer,,Server,updateArea,,,,6838,39064,1,0,,,,
16/02/17,08:57:40,MULI Pointer,,Server,updateArea,,,,7456,38550,1,3,,,,
16/02/17,08:57:45,MULI Pointer,,Server,updateArea,,,,4664,38293,1,0,,,,
16/02/17,08:57:45,MULI Pointer,,Server,updateArea,,,,4763,31868,1,1,,,,
16/02/17,08:57:46,MULI Pointer,,Server,updateArea,,,,5356,31354,1,2,,,,
16/02/17,08:57:46,MULI Pointer,,Server,updateArea,,,,5307,37779,1,3,,,,
16/02/17,08:57:50,MULI Pointer,,Server,updateArea,,,,6838,44204,1,3,,,,
16/02/17,08:57:50,MULI Pointer,,Server,updateArea,,,,5455,30069,1,2,,,,
16/02/17,08:57:50,MULI Pointer,,Server,updateArea,,,,7184,17219,1,2,,,,
16/02/17,08:57:51,MULI Pointer,,Server,updateArea,,,,4615,31097,1,1,,,,
16/02/17,08:57:51,MULI Pointer,,Server,updateArea,,,,4491,30583,1,1,,,,
16/02/17,08:57:52,MULI Pointer,,Server,updateArea,,,,3404,19789,1,1,,,,
16/02/17,08:57:52,MULI Pointer,,Server,updateArea,,,,3503,43947,1,0,,,,
16/02/17,08:57:57,MULI Pointer,,Server,updateArea,,,,4788,29555,1,0,,,,
16/02/17,08:58:00,MULI Pointer,,Server,updateArea,,,,5183,42662,1,3,,,,
16/02/17,08:58:00,MULI Pointer,,Server,updateArea,,,,5010,42148,1,3,,,,
16/02/17,08:58:00,MULI Pointer,,Server,updateArea,,,,4862,41120,1,3,,,,
16/02/17,08:58:00,MULI Pointer,,Server,updateArea,,,,4738,39578,1,3,,,,
16/02/17,08:58:01,MULI Pointer,,Server,updateArea,,,,4640,37522,1,3,,,,
16/02/17,08:58:01,MULI Pointer,,Server,updateArea,,,,4590,35466,1,3,,,,
16/02/17,08:58:01,MULI Pointer,,Server,updateArea,,,,4516,34181,1,3,,,,
16/02/17,08:58:03,MULI Pointer,,Server,updateArea,,,,2391,58339,1,0,,,,
16/02/17,08:58:03,MULI Pointer,,Server,updateArea,,,,2095,64507,1,3,,,,
16/02/17,08:58:04,MULI Pointer,,Server,updateArea,,,,2268,59624,1,0,,,,
16/02/17,08:58:04,MULI Pointer,,Server,updateArea,,,,1971,65535,1,3,,,,
16/02/17,08:58:13,MULI Pointer,,Server,updateArea,,,,3157,54227,1,3,,,,
16/02/17,08:58:13,MULI Pointer,,Server,updateArea,,,,4664,32125,1,0,,,,
16/02/17,08:58:13,MULI Pointer,,Server,updateArea,,,,4491,38293,1,3,,,,
16/02/17,08:58:14,MULI Pointer,,Server,updateArea,,,,5850,40349,1,2,,,,
16/02/17,08:58:14,MULI Pointer,,Server,updateArea,,,,4294,46003,1,2,,,,
