date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
12/10/16,09:59:04,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,7603,,5645,55717,1,1,,,,0
12/10/16,09:59:04,MULI FloorPlan,192.168.1.59,Server,setActivity,78,8349,3,,,1,1,,,,1
12/10/16,09:59:10,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,2231,,5645,42740,1,1,,,,1
12/10/16,09:59:10,MULI FloorPlan,192.168.1.59,Server,setActivity,78,2757,3,,,1,1,,,,1
12/10/16,09:59:25,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,3027,,4506,42740,1,1,,,,2
12/10/16,09:59:26,MULI FloorPlan,192.168.1.59,Server,setActivity,78,3592,3,,,1,1,,,,2
12/10/16,09:59:50,MULI FloorPlan,192.168.1.59,Server,applyDrawing,78,2718,,4506,37662,1,1,,,,3
12/10/16,09:59:51,MULI FloorPlan,192.168.1.59,Server,setActivity,78,3307,3,,,1,1,,,,3
12/10/16,10:08:54,MULI FloorPlan,192.168.1.69,Server,applyDrawing,46,10987,,3887,15753,1,0,,,,4
12/10/16,10:08:56,MULI FloorPlan,192.168.1.69,Server,setActivity,46,12639,0,,,1,0,,,,4
12/10/16,10:09:04,MULI FloorPlan,192.168.1.69,Server,applyDrawing,46,4688,,6229,59467,1,0,,,,4
12/10/16,10:09:04,MULI FloorPlan,192.168.1.69,Server,setActivity,46,5352,0,,,1,0,,,,4
12/10/16,12:43:26,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4521,,1700,38563,2,2,3,,,5
12/10/16,12:43:26,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5097,0,,,2,2,3,,,5
12/10/16,12:44:04,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,6430,,4318,54886,3,0,2,3,,6
12/10/16,12:44:05,MULI FloorPlan,192.168.1.62,Server,setActivity,0,7022,0,,,3,0,2,3,,6
12/10/16,13:03:56,MULI FloorPlan,192.168.1.33,Server,removeDrawing,12,1971,,,,3,0,1,2,,7
12/10/16,13:04:06,MULI FloorPlan,192.168.1.33,Server,removeDrawing,12,649,,,,1,3,,,,8
12/10/16,13:04:14,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,1443,,1700,0,1,1,,,,9
12/10/16,13:04:16,MULI FloorPlan,192.168.1.33,Server,setActivity,12,3109,1,,,1,1,,,,9
12/10/16,13:04:46,MULI FloorPlan,192.168.1.33,Server,removeDrawing,12,2431,,,,1,0,,,,10
12/10/16,13:04:59,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,4451,,4388,28164,1,0,,,,11
12/10/16,13:05:11,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,4752,,4388,28164,1,0,,,,12
12/10/16,13:05:12,MULI FloorPlan,192.168.1.33,Server,setActivity,12,6029,0,,,1,0,,,,12
12/10/16,13:05:23,MULI FloorPlan,192.168.1.33,Server,removeDrawing,12,2164,,,,1,2,,,,13
12/10/16,13:05:41,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,5042,,5591,19606,1,3,,,,14
12/10/16,13:05:41,MULI FloorPlan,192.168.1.33,Server,setActivity,12,5786,0,,,1,3,,,,14
12/10/16,13:05:42,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,808,,1700,0,1,2,,,,14
12/10/16,13:05:44,MULI FloorPlan,192.168.1.33,Server,setActivity,12,2860,1,,,1,2,,,,14
12/10/16,13:05:47,MULI FloorPlan,192.168.1.33,Server,setActivity,12,2102,3,,,1,2,,,,14
12/10/16,13:05:53,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,3043,,4723,25436,1,2,,,,14
12/10/16,13:05:53,MULI FloorPlan,192.168.1.33,Server,setActivity,12,3783,0,,,1,2,,,,14
12/10/16,13:05:58,MULI FloorPlan,192.168.1.33,Server,applyDrawing,12,3601,,5030,30515,1,1,,,,14
12/10/16,13:05:59,MULI FloorPlan,192.168.1.33,Server,setActivity,12,4390,0,,,1,1,,,,14
12/10/16,13:34:50,MULI FloorPlan,192.168.1.39,Server,applyDrawing,67,5356,,5030,57577,1,1,,,,15
12/10/16,13:34:53,MULI FloorPlan,192.168.1.39,Server,setActivity,67,8231,0,,,1,1,,,,15
12/10/16,13:34:59,MULI FloorPlan,192.168.1.39,Server,applyDrawing,67,3392,,5660,57577,1,1,,,,15
12/10/16,13:34:59,MULI FloorPlan,192.168.1.39,Server,setActivity,67,4098,0,,,1,1,,,,15
12/10/16,13:35:16,MULI FloorPlan,192.168.1.39,Server,applyDrawing,67,2376,,5660,57577,3,0,1,2,,16
12/10/16,13:35:34,MULI FloorPlan,192.168.1.39,Server,applyDrawing,67,6817,,5591,57109,4,0,1,3,2,17
12/10/16,17:35:35,MULI FloorPlan,192.168.1.62,Server,removeDrawing,12,1994,,,,2,0,2,,,18
12/10/16,18:17:09,MULI FloorPlan,192.168.1.62,Server,removeDrawing,22,1110,,,,2,0,2,,,19
12/10/16,18:17:11,MULI FloorPlan,192.168.1.62,Server,removeDrawing,22,933,,,,2,1,3,,,20
12/10/16,18:27:50,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2887,,4052,65534,1,0,,,,21
12/10/16,18:27:50,MULI FloorPlan,192.168.1.62,Server,setActivity,0,3111,0,,,1,0,,,,21
12/10/16,18:27:55,MULI FloorPlan,192.168.1.62,Server,setActivity,0,798,0,,,1,0,,,,21
12/10/16,18:27:59,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2116,,5191,48699,1,0,,,,21
12/10/16,18:28:00,MULI FloorPlan,192.168.1.62,Server,setActivity,0,2429,0,,,1,0,,,,21
12/10/16,18:28:03,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,1306,,5191,48699,4,0,1,3,2,21
12/10/16,18:28:03,MULI FloorPlan,192.168.1.62,Server,setActivity,0,1562,0,,,4,0,1,3,2,21
12/10/16,18:28:57,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3092,,4318,28559,4,0,1,3,2,22
12/10/16,18:28:57,MULI FloorPlan,192.168.1.62,Server,setActivity,0,3401,0,,,4,0,1,3,2,22
12/10/16,19:05:26,MULI FloorPlan,192.168.1.51,Server,removeDrawing,0,1870,,,,4,0,1,3,2,23
12/10/16,19:05:38,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,7598,,7820,35580,1,0,,,,23
12/10/16,19:05:39,MULI FloorPlan,192.168.1.51,Server,setActivity,0,7914,0,,,1,0,,,,23
12/10/16,19:05:47,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,4540,,1700,43068,1,1,,,,23
12/10/16,19:05:47,MULI FloorPlan,192.168.1.51,Server,setActivity,0,5031,0,,,1,1,,,,23
12/10/16,19:05:57,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,5000,,8000,65534,1,2,,,,23
12/10/16,19:05:58,MULI FloorPlan,192.168.1.51,Server,setActivity,0,5343,0,,,1,2,,,,23
12/10/16,19:06:50,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,9410,,3455,8434,4,0,1,3,2,24
12/10/16,19:06:52,MULI FloorPlan,192.168.1.51,Server,setActivity,0,11376,0,,,4,0,1,3,2,24
12/10/16,19:06:57,MULI FloorPlan,192.168.1.51,Server,setActivity,0,3210,2,,,4,0,1,3,2,24
12/10/16,19:09:57,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,10788,,3455,47748,4,0,1,3,2,25
12/10/16,19:09:59,MULI FloorPlan,192.168.1.51,Server,setActivity,0,12649,4,,,4,0,1,3,2,25
12/10/16,19:10:16,MULI FloorPlan,192.168.1.51,Server,removeDrawing,0,1127,,,,4,0,1,3,2,26
12/10/16,19:10:48,MULI FloorPlan,192.168.1.51,Server,applyDrawing,0,13089,,2465,23879,1,0,,,,27
12/10/16,19:10:54,MULI FloorPlan,192.168.1.51,Server,setActivity,0,18590,3,,,1,0,,,,27
