date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
03/10/16,09:16:44,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1282,,,,4,0,1,3,2,2016103000
03/10/16,09:16:50,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,1357,,,,4,0,1,3,2,2016103001
03/10/16,10:00:40,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,12852,,5014,18160,1,0,,,,2016103002
03/10/16,10:00:41,MULI FloorPlan,192.168.1.62,Server,setActivity,0,14278,0,,,1,0,,,,2016103002
03/10/16,10:00:47,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,4906,,,,1,0,,,,2016103002
03/10/16,10:00:54,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,6371,,5875,57914,1,0,,,,2016103002
03/10/16,10:00:57,MULI FloorPlan,192.168.1.62,Server,setActivity,0,9380,0,,,1,0,,,,2016103002
03/10/16,10:01:18,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,18323,,3976,13421,1,0,,,,2016103002
03/10/16,10:01:27,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4019,,4179,38168,1,0,,,,2016103002
03/10/16,10:27:18,MULI FloorPlan,192.168.1.21,Server,applyDrawing,45,3043,,5649,48360,1,3,,,,2016103003
03/10/16,10:27:18,MULI FloorPlan,192.168.1.21,Server,setActivity,45,3825,0,,,1,3,,,,2016103003
03/10/16,10:27:27,MULI FloorPlan,192.168.1.21,Server,applyDrawing,45,4296,,4321,43594,3,1,3,2,,2016103003
03/10/16,10:27:27,MULI FloorPlan,192.168.1.21,Server,setActivity,45,4831,0,,,3,1,3,2,,2016103003
03/10/16,10:27:32,MULI FloorPlan,192.168.1.21,Server,applyDrawing,45,1268,,4321,26149,3,1,3,2,,2016103003
03/10/16,10:27:32,MULI FloorPlan,192.168.1.21,Server,setActivity,45,1676,0,,,3,1,3,2,,2016103003
03/10/16,10:27:36,MULI FloorPlan,192.168.1.21,Server,applyDrawing,45,1055,,4321,26149,1,3,,,,2016103003
03/10/16,10:27:44,MULI FloorPlan,192.168.1.21,Server,setActivity,45,9582,3,,,1,3,,,,2016103003
03/10/16,10:27:48,MULI FloorPlan,192.168.1.21,Server,applyDrawing,45,2395,,3320,26149,1,3,,,,2016103003
