date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
20/02/17,08:01:24,MULI Pointer,,Server,updateArea,,,,5405,0,1,0,,,,
20/02/17,08:03:41,MULI Pointer,,Server,updateArea,,,,6023,0,1,3,,,,
20/02/17,08:08:10,MULI Pointer,,Server,updateArea,,,,5381,0,1,0,,,,
20/02/17,08:46:49,MULI Pointer,,Server,updateArea,,,,6023,0,1,3,,,,
20/02/17,08:47:00,MULI Pointer,,Server,updateArea,,,,5381,0,1,0,,,,
20/02/17,08:47:00,MULI Pointer,,Server,updateArea,,,,4145,0,1,1,,,,
20/02/17,08:47:00,MULI Pointer,,Server,updateArea,,,,4738,0,1,2,,,,
20/02/17,08:47:00,MULI Pointer,,Server,updateArea,,,,6023,0,1,3,,,,
20/02/17,08:47:20,MULI Pointer,,Server,updateArea,,,,3948,0,1,1,,,,
20/02/17,08:47:20,MULI Pointer,,Server,updateArea,,,,4541,0,1,2,,,,
20/02/17,08:47:20,MULI Pointer,,Server,updateArea,,,,5776,0,1,3,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4541,0,1,0,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,3305,0,1,1,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,3898,0,1,2,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,5134,0,1,3,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4738,0,1,0,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,3503,0,1,1,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4121,0,1,2,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4738,0,1,3,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4590,0,1,0,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,3380,0,1,1,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,3997,0,1,2,,,,
20/02/17,08:47:21,MULI Pointer,,Server,updateArea,,,,4590,0,1,3,,,,
20/02/17,09:00:28,MULI Pointer,,Server,updateArea,,,,4664,0,1,0,,,,
20/02/17,09:00:28,MULI Pointer,,Server,updateArea,,,,4664,0,1,3,,,,
20/02/17,09:00:29,MULI Pointer,,Server,updateArea,,,,5010,4626,1,3,,,,
20/02/17,09:00:29,MULI Pointer,,Server,updateArea,,,,5134,5654,1,3,,,,
20/02/17,09:03:28,MULI Pointer,,Server,updateArea,,,,3800,19789,1,1,,,,
20/02/17,09:03:31,MULI Pointer,,Server,updateArea,,,,3800,21074,1,1,,,,
20/02/17,09:03:32,MULI Pointer,,Server,updateArea,,,,3602,29555,1,1,,,,
20/02/17,09:03:33,MULI Pointer,,Server,updateArea,,,,3528,31097,1,1,,,,
20/02/17,09:03:33,MULI Pointer,,Server,updateArea,,,,3528,32639,1,1,,,,
20/02/17,09:03:33,MULI Pointer,,Server,updateArea,,,,3503,34181,1,1,,,,
20/02/17,09:03:34,MULI Pointer,,Server,updateArea,,,,3454,35466,1,1,,,,
20/02/17,09:03:35,MULI Pointer,,Server,updateArea,,,,3429,37265,1,1,,,,
20/02/17,09:03:36,MULI Pointer,,Server,updateArea,,,,3404,38550,1,1,,,,
20/02/17,09:03:37,MULI Pointer,,Server,updateArea,,,,3380,40092,1,1,,,,
20/02/17,09:04:38,MULI Pointer,,Server,updateArea,,,,4615,37522,1,2,,,,
20/02/17,09:04:39,MULI Pointer,,Server,updateArea,,,,4837,52685,1,2,,,,
20/02/17,09:04:47,MULI Pointer,,Server,updateArea,,,,4096,28527,1,2,,,,
20/02/17,09:04:48,MULI Pointer,,Server,updateArea,,,,3454,41377,1,1,,,,
20/02/17,09:04:48,MULI Pointer,,Server,updateArea,,,,3577,43176,1,1,,,,
20/02/17,09:04:52,MULI Pointer,,Server,updateArea,,,,5010,58339,1,1,,,,
20/02/17,09:04:58,MULI Pointer,,Server,updateArea,,,,2836,0,1,1,,,,
20/02/17,09:04:58,MULI Pointer,,Server,updateArea,,,,3849,49601,1,0,,,,
20/02/17,09:05:07,MULI Pointer,,Server,updateArea,,,,7431,61937,1,1,,,,
20/02/17,09:05:11,MULI Pointer,,Server,updateArea,,,,3898,33924,1,2,,,,
20/02/17,09:05:12,MULI Pointer,,Server,updateArea,,,,3824,39064,1,2,,,,
20/02/17,09:05:13,MULI Pointer,,Server,updateArea,,,,1971,65535,1,2,,,,
20/02/17,09:05:19,MULI Pointer,,Server,updateArea,,,,3108,52171,1,0,,,,
20/02/17,09:05:26,MULI Pointer,,Server,updateArea,,,,7135,45232,1,0,,,,
20/02/17,09:05:26,MULI Pointer,,Server,updateArea,,,,7481,44461,1,0,,,,
20/02/17,09:05:26,MULI Pointer,,Server,updateArea,,,,7629,43947,1,0,,,,
20/02/17,09:05:27,MULI Pointer,,Server,updateArea,,,,7802,43947,1,0,,,,
20/02/17,09:05:32,MULI Pointer,,Server,updateArea,,,,3552,57054,1,2,,,,
20/02/17,09:05:33,MULI Pointer,,Server,updateArea,,,,7505,63222,1,1,,,,
20/02/17,09:05:35,MULI Pointer,,Server,updateArea,,,,3207,49601,1,1,,,,
20/02/17,09:05:35,MULI Pointer,,Server,updateArea,,,,3034,47545,1,1,,,,
20/02/17,09:05:42,MULI Pointer,,Server,updateArea,,,,8000,65535,1,0,,,,
20/02/17,09:05:45,MULI Pointer,,Server,updateArea,,,,5134,0,1,3,,,,
20/02/17,09:05:52,MULI Pointer,,Server,updateArea,,,,7876,46260,1,0,,,,
20/02/17,09:05:56,MULI Pointer,,Server,updateArea,,,,6097,0,1,0,,,,
20/02/17,09:05:56,MULI Pointer,,Server,updateArea,,,,6072,56283,1,2,,,,
20/02/17,09:06:00,MULI Pointer,,Server,updateArea,,,,6591,49601,1,2,,,,
20/02/17,09:06:01,MULI Pointer,,Server,updateArea,,,,5998,58082,1,2,,,,
20/02/17,09:06:05,MULI Pointer,,Server,updateArea,,,,7777,42919,1,2,,,,
20/02/17,09:06:05,MULI Pointer,,Server,updateArea,,,,7901,43947,1,2,,,,
