date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
07/02/17,14:07:50,MULI Pointer,192.168.1.62,Server,applyDrawing,,6341,,4166,48041,4,0,1,3,2,
07/02/17,14:07:50,MULI Pointer,192.168.1.62,Server,setActivity,,6826,0,,,4,0,1,3,2,
07/02/17,14:07:57,MULI Pointer,192.168.1.62,Server,applyDrawing,,2246,,4166,19871,4,0,1,3,2,
07/02/17,14:07:57,MULI Pointer,192.168.1.62,Server,setActivity,,2660,0,,,4,0,1,3,2,
07/02/17,14:08:03,MULI Pointer,192.168.1.62,Server,removeDrawing,,618,,,,4,0,1,3,2,
07/02/17,14:08:41,MULI Pointer,192.168.1.62,Server,applyDrawing,,2432,,6039,45935,4,0,1,3,2,
07/02/17,14:08:41,MULI Pointer,192.168.1.62,Server,setActivity,,2714,0,,,4,0,1,3,2,
07/02/17,14:11:03,MULI Pointer,192.168.1.62,Server,removeDrawing,,903,,,,4,0,1,3,2,
07/02/17,14:11:08,MULI Pointer,192.168.1.62,Server,applyDrawing,,2953,,6571,36721,4,0,1,3,2,
07/02/17,14:11:09,MULI Pointer,192.168.1.62,Server,setActivity,,3506,0,,,4,0,1,3,2,
07/02/17,14:14:34,MULI Pointer,192.168.1.62,Server,applyDrawing,,20374,,5280,40933,4,0,1,3,2,
07/02/17,14:26:25,MULI Pointer,192.168.1.62,Server,setActivity,,1480,0,,,4,0,1,3,2,
07/02/17,14:27:22,MULI Pointer,192.168.1.62,Server,applyDrawing,,2394,,3204,49884,4,0,1,3,2,
07/02/17,14:27:26,MULI Pointer,192.168.1.62,Server,setActivity,,6712,1,,,4,0,1,3,2,
07/02/17,14:27:36,MULI Pointer,192.168.1.62,Server,applyDrawing,,1429,,3204,49884,1,1,,,,
07/02/17,14:29:02,MULI Pointer,192.168.1.62,Server,applyDrawing,,3442,,3204,49884,1,1,,,,
07/02/17,14:29:11,MULI Pointer,192.168.1.62,Server,setActivity,,11893,0,,,1,1,,,,
07/02/17,14:32:02,MULI Pointer,192.168.1.62,Server,applyDrawing,,2946,,1700,10,1,3,,,,
07/02/17,14:32:55,MULI Pointer,192.168.1.62,Server,applyDrawing,,1604,,1700,0,4,0,1,3,2,
07/02/17,14:35:05,MULI Pointer,192.168.1.62,Server,applyDrawing,,4537,,6723,59098,4,0,1,3,2,
07/02/17,14:35:08,MULI Pointer,192.168.1.62,Server,setActivity,,7295,0,,,4,0,1,3,2,
07/02/17,14:35:12,MULI Pointer,192.168.1.62,Server,applyDrawing,,3193,,3508,10,4,0,1,3,2,
07/02/17,14:35:16,MULI Pointer,192.168.1.62,Server,setActivity,,6644,0,,,4,0,1,3,2,
07/02/17,14:36:56,MULI Pointer,192.168.1.62,Server,applyDrawing,,15557,,5356,53833,4,0,1,3,2,
07/02/17,14:36:59,MULI Pointer,192.168.1.62,Server,setActivity,,18810,1,,,4,0,1,3,2,
07/02/17,14:37:07,MULI Pointer,192.168.1.62,Server,applyDrawing,,6892,,7128,10,4,0,1,3,2,
07/02/17,14:43:39,MULI Pointer,192.168.1.62,Server,applyDrawing,,4967,,5558,52517,4,0,1,3,2,
07/02/17,14:43:40,MULI Pointer,192.168.1.62,Server,setActivity,,6253,1,,,4,0,1,3,2,
07/02/17,14:58:59,MULI Pointer,192.168.1.62,Server,applyDrawing,,3400,,3786,44882,1,3,,,,
07/02/17,14:59:02,MULI Pointer,192.168.1.62,Server,setActivity,,6224,0,,,1,3,,,,
07/02/17,14:59:05,MULI Pointer,192.168.1.62,Server,applyDrawing,,1316,,1700,0,1,3,,,,
07/02/17,14:59:10,MULI Pointer,192.168.1.62,Server,setActivity,,6638,0,,,1,3,,,,
07/02/17,14:59:12,MULI Pointer,192.168.1.62,Server,setActivity,,1210,1,,,1,3,,,,
07/02/17,14:59:16,MULI Pointer,192.168.1.62,Server,applyDrawing,,3129,,3305,14606,1,3,,,,
07/02/17,14:59:17,MULI Pointer,192.168.1.62,Server,setActivity,,3719,1,,,1,3,,,,
07/02/17,15:00:22,MULI Pointer,192.168.1.62,Server,applyDrawing,,3322,,5255,45672,1,3,,,,
07/02/17,15:00:23,MULI Pointer,192.168.1.62,Server,setActivity,,4895,1,,,1,3,,,,
07/02/17,15:00:32,MULI Pointer,192.168.1.62,Server,applyDrawing,,6011,,4166,52517,1,3,,,,
07/02/17,15:00:33,MULI Pointer,192.168.1.62,Server,setActivity,,6671,1,,,1,3,,,,
07/02/17,15:02:50,MULI Pointer,192.168.1.62,Server,applyDrawing,,3182,,5432,39616,1,3,,,,
07/02/17,15:02:53,MULI Pointer,192.168.1.62,Server,setActivity,,5816,0,,,1,3,,,,
07/02/17,15:04:07,MULI Pointer,192.168.1.62,Server,applyDrawing,,3548,,6723,48041,1,3,,,,
