date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
18/11/16,09:45:42,MULI Pointer,2,Server,setLight,,,,7975,42662,1,2,,,,
18/11/16,09:45:47,MULI Pointer,2,Server,setLight,,,,7975,42662,1,3,,,,
18/11/16,09:45:47,MULI Pointer,2,Server,setLight,,,,7975,42662,1,3,,,,
18/11/16,09:45:50,MULI Pointer,2,Server,setLight,,,,4640,43690,1,1,,,,
18/11/16,09:46:31,MULI Pointer,2,Server,setLight,,,,4714,48573,1,1,,,,
18/11/16,10:44:08,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:13,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:15,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:18,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:19,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:20,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:21,MULI Pointer,1,Server,setLight,,,,1700,0,1,3,,,,
18/11/16,10:44:35,MULI Pointer,1,Server,setLight,,,,7110,40349,1,3,,,,
18/11/16,10:44:39,MULI Pointer,0,Server,setLight,,,,5504,51657,1,2,,,,
18/11/16,10:44:40,MULI Pointer,1,Server,setLight,,,,4664,40349,1,3,,,,
18/11/16,10:44:43,MULI Pointer,1,Server,setLight,,,,4664,35723,1,3,,,,
18/11/16,10:44:45,MULI Pointer,1,Server,setLight,,,,4664,31097,1,3,,,,
18/11/16,10:44:45,MULI Pointer,0,Server,setLight,,,,1700,47031,1,2,,,,
18/11/16,10:44:48,MULI Pointer,0,Server,setLight,,,,4837,47031,1,2,,,,
18/11/16,11:05:24,MULI Pointer,1,Server,setLight,,,,5949,37265,1,3,,,,
18/11/16,11:05:34,MULI Pointer,1,Server,setLight,,,,5949,0,1,3,,,,
18/11/16,11:05:39,MULI Pointer,1,Server,setLight,,,,5949,9766,1,3,,,,
18/11/16,11:06:01,MULI Pointer,1,Server,setLight,,,,7061,14135,1,3,,,,
18/11/16,11:14:43,MULI Pointer,1,Server,setLight,,,,6171,37522,1,3,,,,
18/11/16,11:14:50,MULI Pointer,1,Server,setLight,,,,6394,39835,1,3,,,,
18/11/16,11:15:00,MULI Pointer,1,Server,setLight,,,,6394,5140,1,3,,,,
18/11/16,11:15:06,MULI Pointer,1,Server,setLight,,,,6394,58339,1,3,,,,
18/11/16,11:15:13,MULI Pointer,1,Server,setLight,,,,6394,35209,1,3,,,,
18/11/16,11:15:19,MULI Pointer,1,Server,setLight,,,,6394,21331,1,3,,,,
18/11/16,11:15:23,MULI Pointer,1,Server,setLight,,,,6394,9766,1,3,,,,
18/11/16,11:15:30,MULI Pointer,1,Server,setLight,,,,6394,51400,1,3,,,,
18/11/16,11:15:38,MULI Pointer,1,Server,setLight,,,,6394,32896,1,3,,,,
18/11/16,11:15:40,MULI Pointer,1,Server,setLight,,,,5504,32896,1,3,,,,
18/11/16,11:15:45,MULI Pointer,1,Server,setLight,,,,3948,32896,1,3,,,,
18/11/16,11:19:08,MULI Pointer,1,Server,setLight,,,,4936,36237,1,3,,,,
18/11/16,11:19:15,MULI Pointer,1,Server,setLight,,,,4936,63993,1,3,,,,
18/11/16,11:19:16,MULI Pointer,1,Server,setLight,,,,4936,63993,1,3,,,,
18/11/16,11:19:25,MULI Pointer,1,Server,setLight,,,,3380,43176,1,3,,,,
18/11/16,11:19:32,MULI Pointer,1,Server,setLight,,,,4047,43176,1,3,,,,
18/11/16,11:19:33,MULI Pointer,1,Server,setLight,,,,4047,43176,1,3,,,,
18/11/16,11:19:40,MULI Pointer,1,Server,setLight,,,,4047,43176,1,3,,,,
18/11/16,11:19:40,MULI Pointer,1,Server,setLight,,,,4047,43176,1,3,,,,
18/11/16,11:19:44,MULI Pointer,1,Server,setLight,,,,4047,38550,1,3,,,,
18/11/16,11:19:45,MULI Pointer,1,Server,setLight,,,,4047,38550,1,3,,,,
18/11/16,11:19:49,MULI Pointer,1,Server,setLight,,,,4047,33924,1,3,,,,
18/11/16,11:19:49,MULI Pointer,1,Server,setLight,,,,4047,33924,1,3,,,,
18/11/16,11:19:54,MULI Pointer,1,Server,setLight,,,,4047,24672,1,3,,,,
18/11/16,11:19:55,MULI Pointer,1,Server,setLight,,,,4047,24672,1,3,,,,
18/11/16,11:20:01,MULI Pointer,1,Server,setLight,,,,4047,26985,1,3,,,,
