date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
15/03/17,09:42:15,MULI Pointer,0,Server,setLight,,,,1823,0,1,1,,,,
15/03/17,09:42:16,MULI Pointer,0,Server,setLight,,,,1823,0,1,0,,,,
15/03/17,09:42:21,MULI Pointer,2,Server,setLight,,,,1872,0,1,2,,,,
15/03/17,09:42:29,MULI Pointer,2,Server,setLight,,,,1872,0,1,2,,,,
15/03/17,09:42:30,MULI Pointer,0,Server,setLight,,,,7851,65278,1,2,,,,
15/03/17,09:42:31,MULI Pointer,0,Server,setLight,,,,7851,65278,1,2,,,,
15/03/17,09:42:33,MULI Pointer,1,Server,setLight,,,,7876,65535,1,2,,,,
15/03/17,09:42:33,MULI Pointer,1,Server,setLight,,,,7876,65535,1,2,,,,
15/03/17,09:42:35,MULI Pointer,0,Server,setLight,,,,7851,65278,1,2,,,,
15/03/17,09:42:37,MULI Pointer,1,Server,setLight,,,,7876,65535,1,2,,,,
15/03/17,09:42:38,MULI Pointer,1,Server,setLight,,,,7876,65535,1,2,,,,
15/03/17,09:42:39,MULI Pointer,0,Server,setLight,,,,7851,65278,1,2,,,,
15/03/17,09:42:41,MULI Pointer,1,Server,setLight,,,,7876,65535,1,0,,,,
15/03/17,09:42:42,MULI Pointer,0,Server,setLight,,,,7851,65278,1,0,,,,
15/03/17,09:42:42,MULI Pointer,1,Server,setLight,,,,7876,65535,1,1,,,,
15/03/17,09:42:44,MULI Pointer,1,Server,setLight,,,,7876,65535,1,3,,,,
15/03/17,09:42:44,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:42:45,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:42:48,MULI Pointer,1,Server,setLight,,,,7876,65535,1,0,,,,
15/03/17,09:42:50,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:42:50,MULI Pointer,1,Server,setLight,,,,7876,65535,1,1,,,,
15/03/17,09:42:52,MULI Pointer,1,Server,setLight,,,,7876,65535,1,1,,,,
15/03/17,09:42:55,MULI Pointer,1,Server,setLight,,,,7876,65535,1,1,,,,
15/03/17,09:42:56,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:42:57,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:42:58,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:42:59,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:42:59,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:00,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:01,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:02,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:02,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:03,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:04,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:05,MULI Pointer,1,Server,setLight,,,,8000,65535,1,3,,,,
15/03/17,09:43:08,MULI Pointer,1,Server,setLight,,,,8000,65535,1,3,,,,
15/03/17,09:43:10,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:11,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:12,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:13,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:13,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:14,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:15,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:19,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:19,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:22,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:22,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:23,MULI Pointer,1,Server,setLight,,,,8000,65535,1,0,,,,
15/03/17,09:43:24,MULI Pointer,1,Server,setLight,,,,8000,65535,1,0,,,,
15/03/17,09:43:25,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:26,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:30,MULI Pointer,0,Server,setLight,,,,1774,0,1,1,,,,
15/03/17,09:43:31,MULI Pointer,1,Server,setLight,,,,8000,65535,1,0,,,,
15/03/17,09:43:31,MULI Pointer,1,Server,setLight,,,,8000,65535,1,0,,,,
15/03/17,09:43:31,MULI Pointer,1,Server,setLight,,,,8000,65535,1,0,,,,
15/03/17,09:43:31,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:33,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:34,MULI Pointer,1,Server,setLight,,,,8000,65535,1,1,,,,
15/03/17,09:43:35,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:36,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:37,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:39,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:40,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:40,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:41,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:46,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:43:53,MULI Pointer,0,Server,setLight,,,,1774,0,1,0,,,,
15/03/17,09:44:03,MULI Pointer,2,Server,setLight,,,,1872,0,1,3,,,,
15/03/17,09:44:14,MULI Pointer,2,Server,setLight,,,,1872,0,1,0,,,,
15/03/17,09:44:16,MULI Pointer,2,Server,setLight,,,,1872,0,1,1,,,,
15/03/17,10:04:42,MULI Pointer,3,Server,setLight,,,,6344,49601,1,1,,,,
15/03/17,10:04:47,MULI Pointer,3,Server,setLight,,,,6344,49601,1,0,,,,
15/03/17,10:04:54,MULI Pointer,3,Server,setLight,,,,6369,49601,1,3,,,,
15/03/17,10:43:54,MULI Pointer,2,Server,setLight,,,,1872,0,1,2,,,,
