date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
16/09/16,08:40:39,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,8234,,5685,34878,4,0,1,3,2,2016913290
16/09/16,08:40:43,MULI FloorPlan,192.168.1.62,Server,setActivity,0,12501,0,,,4,0,1,3,2,2016913291
16/09/16,08:40:57,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4576,,3685,34878,1,1,,,,2016913292
16/09/16,08:40:58,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5771,0,,,1,1,,,,2016913292
16/09/16,08:41:07,MULI FloorPlan,192.168.1.62,Server,removeDrawing,0,2421,,,,4,0,1,3,2,2016913293
16/09/16,08:53:12,MULI FloorPlan,192.168.1.90,Server,removeDrawing,0,2127,,,,4,0,1,3,2,2016913294
16/09/16,08:56:00,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4286,,4141,37247,4,0,1,3,2,2016913295
16/09/16,08:56:02,MULI FloorPlan,192.168.1.62,Server,setActivity,0,7012,0,,,4,0,1,3,2,2016913295
16/09/16,09:04:48,MULI FloorPlan,192.168.1.51,Server,setActivity,0,732,0,,,4,0,1,3,2,2016913296
16/09/16,09:54:52,MULI FloorPlan,192.168.1.25,Server,applyDrawing,55,9533,,4490,37247,4,0,1,3,2,2016913297
16/09/16,11:59:50,MULI FloorPlan,192.168.1.8,Server,applyDrawing,99999,5748,,6541,32685,1,0,,,,2016913298
16/09/16,12:00:25,MULI FloorPlan,66,Server,applyDrawing,99999,3463,,6014,55939,1,2,,,,2016913299
16/09/16,12:02:26,MULI FloorPlan,192.168.1.80,Server,applyDrawing,99999,7513,,5570,26219,1,3,,,,2016913300
16/09/16,12:03:24,MULI FloorPlan,192.168.1.38,Server,applyDrawing,66,8779,,7865,65065,1,3,,,,2016913301
16/09/16,12:03:37,MULI FloorPlan,192.168.1.38,Server,applyDrawing,66,22171,,6110,46812,1,3,,,,2016913302
16/09/16,12:03:56,MULI FloorPlan,192.168.1.80,Server,applyDrawing,99999,1362,,1700,0,1,1,,,,2016913303
16/09/16,12:06:00,MULI FloorPlan,192.168.1.69,Server,removeDrawing,46,4676,,,,2,1,3,,,2016913304
16/09/16,12:06:04,MULI FloorPlan,192.168.1.69,Server,applyDrawing,46,3621,,5299,0,2,1,3,,,2016913304
16/09/16,12:06:07,MULI FloorPlan,192.168.1.69,Server,setActivity,46,5876,0,,,2,1,3,,,2016913304
16/09/16,12:06:15,MULI FloorPlan,192.168.1.69,Server,applyDrawing,46,6842,,2379,9747,3,1,3,2,,2016913304
16/09/16,12:06:41,MULI FloorPlan,192.168.1.69,Server,setActivity,46,1553,0,,,3,1,3,2,,2016913305
16/09/16,12:07:04,MULI FloorPlan,192.168.1.36,Server,applyDrawing,64,7206,,5748,55050,1,2,,,,2016913306
16/09/16,12:07:06,MULI FloorPlan,192.168.1.36,Server,setActivity,64,9227,0,,,1,2,,,,2016913306
16/09/16,12:07:27,MULI FloorPlan,89,Server,applyDrawing,99999,10737,,4444,33298,1,1,,,,2016913307
16/09/16,12:28:14,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,3822,,3005,16421,1,3,,,,2016913308
16/09/16,12:28:15,MULI FloorPlan,192.168.1.88,Server,setActivity,28,4945,0,,,1,3,,,,2016913308
16/09/16,12:28:21,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,2591,,5255,16421,1,3,,,,2016913308
16/09/16,12:28:21,MULI FloorPlan,192.168.1.88,Server,setActivity,28,3160,0,,,1,3,,,,2016913308
16/09/16,12:29:00,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,6927,,3095,31835,1,3,,,,2016913309
16/09/16,12:29:19,MULI FloorPlan,192.168.1.88,Server,applyDrawing,28,26662,,3859,31835,1,3,,,,2016913309
