date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
17/02/17,08:37:14,MULI Pointer,,Server,updateArea,,,,3824,37008,1,3,,,,
17/02/17,08:37:59,MULI Pointer,,Server,updateArea,,,,5035,40863,1,2,,,,
17/02/17,08:37:59,MULI Pointer,,Server,updateArea,,,,3800,35466,1,3,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,5727,3084,1,0,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,5134,2827,1,2,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,3800,3341,1,3,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,5751,1285,1,0,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,4442,0,1,1,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,5134,1028,1,2,,,,
17/02/17,08:38:00,MULI Pointer,,Server,updateArea,,,,3824,771,1,3,,,,
17/02/17,08:38:11,MULI Pointer,,Server,updateArea,,,,4615,14135,1,1,,,,
17/02/17,08:38:12,MULI Pointer,,Server,updateArea,,,,4318,15420,1,1,,,,
17/02/17,08:38:12,MULI Pointer,,Server,updateArea,,,,3330,16705,1,1,,,,
17/02/17,08:38:13,MULI Pointer,,Server,updateArea,,,,2194,19018,1,1,,,,
17/02/17,08:38:17,MULI Pointer,,Server,updateArea,,,,4442,514,1,1,,,,
17/02/17,08:38:18,MULI Pointer,,Server,updateArea,,,,5109,0,1,2,,,,
17/02/17,08:38:18,MULI Pointer,,Server,updateArea,,,,5751,0,1,0,,,,
17/02/17,09:00:40,MULI Pointer,,Server,updateArea,,,,5035,3084,1,2,,,,
17/02/17,09:00:40,MULI Pointer,,Server,updateArea,,,,5603,5140,1,0,,,,
17/02/17,09:00:40,MULI Pointer,,Server,updateArea,,,,4417,1799,1,1,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,4985,4626,1,2,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,5554,6425,1,0,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,4368,3341,1,1,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,5554,7967,1,0,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,4936,5911,1,2,,,,
17/02/17,09:00:41,MULI Pointer,,Server,updateArea,,,,3725,2570,1,3,,,,
17/02/17,09:00:43,MULI Pointer,,Server,updateArea,,,,4318,4626,1,1,,,,
17/02/17,09:00:43,MULI Pointer,,Server,updateArea,,,,5504,9509,1,0,,,,
17/02/17,09:00:43,MULI Pointer,,Server,updateArea,,,,4911,7710,1,2,,,,
17/02/17,09:00:43,MULI Pointer,,Server,updateArea,,,,3627,5397,1,3,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,5430,13621,1,0,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4244,11308,1,1,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4862,12079,1,2,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,3503,10537,1,3,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,5356,15934,1,0,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4145,13878,1,1,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4788,14649,1,2,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,3404,13621,1,3,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,5331,17476,1,0,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4145,15420,1,1,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4763,15934,1,2,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,3380,15163,1,3,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,5331,19018,1,0,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4121,19018,1,1,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,4738,19018,1,2,,,,
17/02/17,09:00:44,MULI Pointer,,Server,updateArea,,,,3330,19018,1,3,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,4071,24929,1,1,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,4689,24415,1,2,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,3305,25700,1,3,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,4096,26985,1,1,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,4714,26728,1,2,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,3355,29555,1,3,,,,
17/02/17,09:00:45,MULI Pointer,,Server,updateArea,,,,4738,28013,1,2,,,,
17/02/17,09:00:47,MULI Pointer,,Server,updateArea,,,,5356,20303,1,0,,,,
17/02/17,09:00:47,MULI Pointer,,Server,updateArea,,,,5356,23387,1,0,,,,
17/02/17,09:00:47,MULI Pointer,,Server,updateArea,,,,5331,24672,1,0,,,,
17/02/17,09:00:47,MULI Pointer,,Server,updateArea,,,,5331,26728,1,0,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,4121,28270,1,1,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,5331,28270,1,0,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,3380,30840,1,3,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,4121,29555,1,1,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,5331,29812,1,0,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,4738,29555,1,2,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,4121,31354,1,1,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,3380,32382,1,3,,,,
17/02/17,09:00:48,MULI Pointer,,Server,updateArea,,,,5356,31868,1,0,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4738,31354,1,2,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4145,32896,1,1,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,5381,33410,1,0,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4788,32639,1,2,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,3380,34181,1,3,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4170,34181,1,1,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4788,33924,1,2,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,5381,34695,1,0,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,3404,35723,1,3,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4195,35466,1,1,,,,
17/02/17,09:00:49,MULI Pointer,,Server,updateArea,,,,4812,35209,1,2,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,3404,37008,1,3,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,5430,36237,1,0,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4220,37008,1,1,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4244,38550,1,1,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4862,37008,1,2,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,3454,39321,1,3,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,5455,38036,1,0,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4294,40092,1,1,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4911,38807,1,2,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,3478,40863,1,3,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,5554,41120,1,0,,,,
17/02/17,09:00:50,MULI Pointer,,Server,updateArea,,,,4961,40349,1,2,,,,
17/02/17,09:00:51,MULI Pointer,,Server,updateArea,,,,5652,43690,1,0,,,,
17/02/17,09:00:51,MULI Pointer,,Server,updateArea,,,,4442,44204,1,1,,,,
17/02/17,09:00:51,MULI Pointer,,Server,updateArea,,,,5060,43176,1,2,,,,
17/02/17,09:00:53,MULI Pointer,,Server,updateArea,,,,3577,46774,1,3,,,,
17/02/17,09:00:53,MULI Pointer,,Server,updateArea,,,,3577,48573,1,3,,,,
17/02/17,09:00:55,MULI Pointer,,Server,updateArea,,,,3676,49858,1,3,,,,
17/02/17,09:00:56,MULI Pointer,,Server,updateArea,,,,4096,59881,1,3,,,,
17/02/17,09:00:56,MULI Pointer,,Server,updateArea,,,,4294,63222,1,3,,,,
17/02/17,09:00:56,MULI Pointer,,Server,updateArea,,,,4417,64507,1,3,,,,
17/02/17,09:00:56,MULI Pointer,,Server,updateArea,,,,4541,65535,1,3,,,,
17/02/17,09:00:57,MULI Pointer,,Server,updateArea,,,,4664,65535,1,3,,,,
17/02/17,09:00:59,MULI Pointer,,Server,updateArea,,,,6221,58082,1,0,,,,
17/02/17,09:00:59,MULI Pointer,,Server,updateArea,,,,6542,63736,1,0,,,,
17/02/17,09:01:00,MULI Pointer,,Server,updateArea,,,,6567,65021,1,0,,,,
17/02/17,09:01:00,MULI Pointer,,Server,updateArea,,,,6072,65535,1,0,,,,
17/02/17,09:01:01,MULI Pointer,,Server,updateArea,,,,5652,65535,1,0,,,,
17/02/17,09:01:01,MULI Pointer,,Server,updateArea,,,,5504,65535,1,0,,,,
17/02/17,09:01:02,MULI Pointer,,Server,updateArea,,,,5109,44461,1,2,,,,
17/02/17,09:01:02,MULI Pointer,,Server,updateArea,,,,6468,63222,1,2,,,,
17/02/17,09:01:03,MULI Pointer,,Server,updateArea,,,,6690,65535,1,2,,,,
17/02/17,09:01:04,MULI Pointer,,Server,updateArea,,,,5578,54998,1,1,,,,
17/02/17,09:01:05,MULI Pointer,,Server,updateArea,,,,6023,63222,1,1,,,,
17/02/17,09:01:05,MULI Pointer,,Server,updateArea,,,,6023,65021,1,1,,,,
17/02/17,09:05:41,MULI Pointer,,Server,updateArea,,,,4738,47288,1,0,,,,
17/02/17,09:05:43,MULI Pointer,,Server,updateArea,,,,4738,46003,1,0,,,,
17/02/17,09:05:44,MULI Pointer,,Server,updateArea,,,,4788,47288,1,0,,,,
17/02/17,09:05:44,MULI Pointer,,Server,updateArea,,,,4812,48830,1,0,,,,
17/02/17,09:05:45,MULI Pointer,,Server,updateArea,,,,4936,50372,1,0,,,,
