date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
07/10/16,08:29:19,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,6238,,1700,0,4,0,1,3,2,2016107000
07/10/16,08:29:21,MULI FloorPlan,192.168.1.62,Server,setActivity,0,7997,0,,,4,0,1,3,2,2016107001
07/10/16,08:29:37,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4712,,3432,1706,4,0,1,3,2,2016107002
07/10/16,08:29:38,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5712,0,,,4,0,1,3,2,2016107002
07/10/16,08:29:45,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3072,,5482,56992,4,0,1,3,2,2016107002
07/10/16,08:29:47,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5039,0,,,4,0,1,3,2,2016107002
07/10/16,08:31:01,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4429,,6166,13816,4,0,1,3,2,2016107003
07/10/16,08:31:03,MULI FloorPlan,192.168.1.62,Server,setActivity,0,6763,0,,,4,0,1,3,2,2016107003
07/10/16,08:32:23,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,7364,,3052,1179,4,0,1,3,2,2016107004
07/10/16,08:32:34,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,18425,,6368,44355,4,0,1,3,2,2016107004
07/10/16,08:32:35,MULI FloorPlan,192.168.1.62,Server,setActivity,0,19865,0,,,4,0,1,3,2,2016107004
07/10/16,08:33:25,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,7119,,6419,10,4,0,1,3,2,2016107005
07/10/16,08:33:26,MULI FloorPlan,192.168.1.62,Server,setActivity,0,7993,0,,,4,0,1,3,2,2016107005
07/10/16,08:35:05,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,7627,,6545,2233,4,0,1,3,2,2016107006
07/10/16,08:35:06,MULI FloorPlan,192.168.1.62,Server,setActivity,0,8560,0,,,4,0,1,3,2,2016107006
07/10/16,09:23:14,MULI FloorPlan,192.168.1.90,Server,applyDrawing,0,2111,,6545,2233,4,0,1,3,2,2016107007
07/10/16,09:23:18,MULI FloorPlan,192.168.1.90,Server,setActivity,0,5868,0,,,4,0,1,3,2,2016107007
07/10/16,09:23:21,MULI FloorPlan,192.168.1.90,Server,applyDrawing,0,3006,,4243,27250,4,0,1,3,2,2016107007
07/10/16,09:23:22,MULI FloorPlan,192.168.1.90,Server,setActivity,0,3461,0,,,4,0,1,3,2,2016107007
07/10/16,09:24:03,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,5519,,5660,57519,4,0,1,3,2,2016107008
07/10/16,09:24:05,MULI FloorPlan,192.168.1.62,Server,setActivity,0,6875,0,,,4,0,1,3,2,2016107008
07/10/16,09:38:54,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,6769,,6647,65534,3,1,3,2,,2016107009
07/10/16,09:38:56,MULI FloorPlan,192.168.1.62,Server,setActivity,0,9418,0,,,3,1,3,2,,2016107009
07/10/16,09:39:34,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4348,,6647,65534,2,2,3,,,2016107010
07/10/16,09:39:36,MULI FloorPlan,192.168.1.62,Server,setActivity,0,6230,0,,,2,2,3,,,2016107010
07/10/16,09:39:52,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,4908,,6647,65534,4,0,1,3,2,2016107011
07/10/16,09:39:54,MULI FloorPlan,192.168.1.62,Server,setActivity,0,6777,4,,,4,0,1,3,2,2016107011
07/10/16,13:34:59,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,13118,,5330,30139,1,1,,,,2016107012
07/10/16,13:35:07,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,21752,,3255,30139,1,1,,,,2016107012
07/10/16,13:35:20,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,34807,,3255,65534,1,1,,,,2016107012
07/10/16,13:35:35,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,49141,,5533,43039,1,1,,,,2016107012
07/10/16,13:37:02,MULI FloorPlan,192.168.1.62,Server,setActivity,0,22255,0,,,1,1,,,,2016107013
07/10/16,13:37:22,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3390,,4850,43039,1,1,,,,2016107014
07/10/16,13:37:50,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,5886,,4850,43039,4,0,1,3,2,2016107015
07/10/16,13:38:21,MULI FloorPlan,192.168.1.62,Server,setActivity,0,1069,0,,,4,0,1,3,2,2016107016
07/10/16,14:41:47,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,5508,,3432,34614,2,0,2,,,2016107017
07/10/16,14:41:48,MULI FloorPlan,192.168.1.62,Server,setActivity,0,6667,5,,,2,0,2,,,2016107017
07/10/16,14:41:56,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,3368,,5735,34614,2,0,2,,,2016107017
07/10/16,14:41:58,MULI FloorPlan,192.168.1.62,Server,setActivity,0,5318,1,,,2,0,2,,,2016107017
07/10/16,14:42:22,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,13833,,5735,34614,2,0,2,,,2016107018
07/10/16,14:42:26,MULI FloorPlan,192.168.1.62,Server,setActivity,0,18380,1,,,2,0,2,,,2016107018
07/10/16,14:42:32,MULI FloorPlan,192.168.1.62,Server,applyDrawing,0,2746,,5735,34614,2,0,2,,,2016107018
07/10/16,14:42:33,MULI FloorPlan,192.168.1.62,Server,setActivity,0,3694,1,,,2,0,2,,,2016107018
