date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
13/03/17,09:22:02,MULI Pointer,0,Server,setLight,,,,7827,42662,1,0,,,,
13/03/17,09:45:42,MULI Pointer,3,Server,setLight,,,,1700,60652,1,3,,,,
13/03/17,09:45:50,MULI Pointer,3,Server,setLight,,,,5183,60652,1,3,,,,
13/03/17,09:45:53,MULI Pointer,3,Server,setLight,,,,5183,60652,1,1,,,,
13/03/17,09:46:00,MULI Pointer,3,Server,setLight,,,,4985,51400,1,1,,,,
13/03/17,09:51:53,MULI Pointer,2,Server,setLight,,,,2885,63479,1,3,,,,
13/03/17,09:51:56,MULI Pointer,2,Server,setLight,,,,2638,63479,1,1,,,,
13/03/17,09:52:04,MULI Pointer,2,Server,setLight,,,,4961,63479,1,1,,,,
13/03/17,09:52:07,MULI Pointer,2,Server,setLight,,,,4961,63479,1,3,,,,
13/03/17,09:52:28,MULI Pointer,2,Server,setLight,,,,1774,63479,1,3,,,,
13/03/17,09:53:27,MULI Pointer,2,Server,setLight,,,,3800,38807,1,3,,,,
13/03/17,11:41:11,MULI Pointer,2,Server,setLight,,,,3874,40092,1,3,,,,
13/03/17,11:41:17,MULI Pointer,2,Server,setLight,,,,3874,13878,1,3,,,,
13/03/17,11:41:25,MULI Pointer,2,Server,setLight,,,,3874,44461,1,3,,,,
13/03/17,11:42:43,MULI Pointer,0,Server,setLight,,,,7827,63736,1,0,,,,
13/03/17,13:53:28,MULI Pointer,2,Server,setLight,,,,1700,65021,1,0,,,,
13/03/17,14:11:29,MULI Pointer,1,Server,setLight,,,,6888,37779,1,3,,,,
13/03/17,14:11:38,MULI Pointer,1,Server,setLight,,,,4442,37779,1,3,,,,
13/03/17,14:11:42,MULI Pointer,1,Server,setLight,,,,7777,37779,1,3,,,,
13/03/17,14:35:10,MULI Pointer,0,Server,setLight,,,,7827,63736,1,0,,,,
13/03/17,15:24:55,MULI Pointer,2,Server,setLight,,,,1823,0,1,1,,,,
13/03/17,15:25:03,MULI Pointer,2,Server,setLight,,,,6641,34181,1,1,,,,
13/03/17,15:25:08,MULI Pointer,2,Server,setLight,,,,7110,0,1,1,,,,
13/03/17,15:25:13,MULI Pointer,2,Server,setLight,,,,6147,34695,1,1,,,,
13/03/17,17:10:57,MULI Pointer,3,Server,setLight,,,,4985,51400,1,1,,,,
13/03/17,17:10:59,MULI Pointer,3,Server,setLight,,,,4985,51400,1,1,,,,
13/03/17,17:11:00,MULI Pointer,3,Server,setLight,,,,1848,0,1,1,,,,
13/03/17,17:11:01,MULI Pointer,3,Server,setLight,,,,1848,0,1,3,,,,
13/03/17,17:11:02,MULI Pointer,3,Server,setLight,,,,1700,0,1,1,,,,
13/03/17,17:11:07,MULI Pointer,3,Server,setLight,,,,1700,0,1,3,,,,
13/03/17,17:11:08,MULI Pointer,3,Server,setLight,,,,1700,0,1,0,,,,
13/03/17,17:11:09,MULI Pointer,3,Server,setLight,,,,1700,0,1,0,,,,
13/03/17,17:20:58,MULI Pointer,1,Server,setLight,,,,8000,64250,1,2,,,,
13/03/17,17:21:33,MULI Pointer,1,Server,setLight,,,,8000,56283,1,1,,,,
13/03/17,17:23:59,MULI Pointer,2,Server,setLight,,,,1897,0,1,2,,,,
13/03/17,17:24:02,MULI Pointer,2,Server,setLight,,,,1798,0,1,1,,,,
