date,time,event,sender,recipient,function,ID,duration,activity,CT,DimLevel,Number of Areas,Area1,Area2,Area3,Area4,Interaction ID
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:49,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:50,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:51,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:52,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:53,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:54,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
28/10/16,08:22:55,MULI Pointer,3,Server,setLight,,,,7530,53199,1,1,,,,
